Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.6995059985885674,0.6969039137199663,0.7021080834571686,0.5017477106125574,0.49399047253188355,0.5095049486932313,0.735786086223378,0.7326470076598309,0.7389251647869252,0.6248927739585466,0.6195124117140558,0.6302731362030374,0.4193548387096774,0.4087089226448057,0.4300007547745491
