Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.8205776173285197,0.8147327828999049,0.8264224517571346,0.7375172863704151,0.7267930095593826,0.7482415631814476,0.8861242937853108,0.8824596844841978,0.8897889030864238,0.7817242641123044,0.7682827999194587,0.7951657283051502,0.699,0.6783631965302019,0.719636803469798
