Feature,DirectionalMean_across_runs
GRAVY,0.19828125881087583
SS8_E,0.18573083118268352
feature_544,0.1611667257036938
feature_829,0.11721312795491039
feature_362,-0.08965364136543834
SS8_I,0.08853949616045413
feature_798,-0.07753890819666272
feature_77,0.0755357374909721
feature_1087,0.07132382351873429
feature_428,-0.0694917314427121
H,0.06880052027526415
feature_662,0.052840672963885525
feature_37,-0.04958999936416155
feature_517,-0.04622081838434851
feature_152,0.045349146965052115
feature_470,-0.04497889691797847
feature_1051,-0.03783806037463079
SS8_S,-0.03654792741998127
feature_410,0.03575084922103831
feature_154,0.03528017039061603
feature_105,0.03046577017816466
feature_200,-0.029613334661715656
feature_161,0.02959051491932389
feature_741,-0.028865958928744447
feature_1098,-0.02838508844101611
SS3_E,0.027302421335469118
feature_749,0.026885189526084256
feature_156,-0.02598848942986757
feature_533,0.02504540467390548
feature_1083,-0.02424025288499155
feature_825,0.02317999481675208
feature_352,-0.023075019326406494
feature_763,0.02261798912095502
feature_421,-0.02235585624644222
feature_455,-0.021568862188295318
feature_164,-0.02112026038837813
feature_1187,-0.020878271716093313
feature_337,-0.020773471227265382
feature_119,-0.020511400257867
feature_1142,0.01977726133626332
feature_933,-0.019749227621178634
feature_1040,-0.019695443656914773
feature_489,0.01967602701607778
feature_811,-0.019274763005118673
P,-0.01840726403204248
feature_655,0.017981155554139837
feature_236,0.01775711704982497
feature_639,-0.017716430184287885
feature_324,0.017548064775165274
feature_962,0.017398373797708942
feature_670,0.01736158108133227
feature_993,-0.017298252496268072
feature_413,-0.017086408694862488
feature_503,0.01695431188146963
feature_1111,0.016783853793226076
feature_243,0.016617795168589813
feature_404,0.016602483272399608
feature_677,-0.01656551299800418
feature_510,-0.016468422652138763
feature_1120,-0.016326964871740554
feature_229,-0.016303151105261673
feature_674,-0.015978396669711063
feature_1022,0.01571708786055325
feature_166,-0.015200590625572653
feature_1207,-0.015145732569574879
feature_1049,-0.01514109851628449
feature_194,-0.014944652598871405
feature_1068,-0.0148002895688812
feature_1010,-0.014676543873682179
feature_843,0.014631598024008874
feature_729,0.014592860163081478
feature_996,0.014588218836696526
feature_847,-0.014545444542578678
feature_882,0.014287289269083353
feature_135,-0.014277207285901585
feature_454,0.01396628614047694
feature_1072,-0.013902641225164247
feature_38,0.013856507225329665
feature_258,0.01382726860710588
feature_1245,0.013821913674465284
feature_1038,-0.013399145231630697
feature_95,-0.01322718256305468
feature_666,-0.013057778879388993
feature_991,0.012981435958240296
Q,0.012926133124984644
feature_401,-0.012872782353246539
SS3_C,-0.01260519250744605
feature_1050,-0.01244311562527188
feature_86,-0.012390453408033426
feature_356,-0.012373573256567495
feature_488,-0.012355510867078002
feature_46,-0.012351139578240064
feature_1125,-0.012266009187626128
feature_652,0.012159216153121634
feature_153,0.011986259547620438
feature_196,-0.011687650100089611
feature_285,-0.011535354625193965
feature_1042,-0.011429165960258558
feature_676,0.01123420431677784
feature_474,0.011121860415957755
feature_1012,0.011092674077551832
feature_1224,-0.010945053376952323
feature_942,0.010899311962487055
feature_817,-0.01082273897261958
feature_279,-0.010719529152682887
feature_1048,-0.010182625749285464
feature_1013,-0.01014352416532112
feature_465,-0.009945493953757188
feature_1108,0.009920882001576186
feature_902,-0.009741273341350679
feature_1061,-0.009717700602059766
feature_178,-0.009690549071927918
feature_521,0.00964599785283378
feature_969,-0.009630278073390583
feature_127,-0.00962532733035914
feature_148,-0.009473637334676642
feature_527,0.009471725720784852
feature_816,-0.009448852012025577
feature_191,0.009251277747745413
feature_80,-0.009246595519806479
feature_49,0.00920737300249969
feature_697,0.009145879846726776
feature_874,-0.009143987652693048
feature_704,0.009125624605162102
feature_374,-0.009076190710797228
feature_956,0.009056095640072214
feature_408,-0.008998035967823855
feature_735,0.008984532193629286
feature_146,-0.008861737667942186
feature_91,-0.008818853262976668
feature_1185,-0.008775365256664665
feature_636,0.008687008661630635
feature_76,0.008630564581121342
feature_230,0.00862619135351073
feature_384,0.008625358424721678
feature_329,0.008594220696665345
feature_609,0.008581022983088025
feature_644,-0.008334713355297535
feature_733,0.008314394217495228
feature_355,0.008285739063210323
N,0.008145535866416738
feature_922,-0.008039659651321977
feature_1211,-0.008010759220562933
feature_867,0.008009009127533821
feature_396,-0.007990589873203995
feature_937,0.00798802030259027
feature_419,0.007912090223415248
feature_1008,0.00787666923060295
feature_59,0.007832823645749377
feature_183,-0.007828398356571042
feature_1204,-0.007724900066988297
feature_1235,-0.007647818960340345
feature_197,0.007637066000981072
feature_716,-0.007595252217593905
feature_949,0.007584167099033609
feature_331,-0.007579065530159734
feature_519,0.007548554645167212
feature_367,-0.007460051715146595
feature_913,-0.00743777809904946
feature_871,0.007403055353641941
feature_642,-0.0073343040605242295
feature_1265,-0.007291614485748536
feature_1242,0.007277473598275283
feature_919,0.007265930538543093
feature_727,0.007218070702301747
feature_100,0.007168149940180775
feature_946,0.007163359541550289
feature_624,-0.0071488922630307304
feature_620,-0.007145715773231523
feature_1191,-0.007107455629553901
