Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.24927913690909967,0.24927913690909967
24,SS8_E,1.0,0.24059697586848183,0.24059697586848183
1049,feature_1049,-1.0,0.23945473786960367,-0.23945473786960367
382,feature_382,1.0,0.1337957357120254,0.1337957357120254
470,feature_470,-1.0,0.13248029146607448,-0.13248029146607448
428,feature_428,-1.0,0.11779662500185722,-0.11779662500185722
1013,feature_1013,-1.0,0.10902821567754994,-0.10902821567754994
829,feature_829,1.0,0.10147153548132544,0.10147153548132544
674,feature_674,-1.0,0.0973585442979012,-0.0973585442979012
154,feature_154,1.0,0.09301943043311273,0.09301943043311273
1022,feature_1022,1.0,0.08703972684725463,0.08703972684725463
1155,feature_1155,-1.0,0.07598204408103462,-0.07598204408103462
991,feature_991,1.0,0.06926224647852743,0.06926224647852743
236,feature_236,1.0,0.0676273909563331,0.0676273909563331
196,feature_196,-1.0,0.06701950738964164,-0.06701950738964164
741,feature_741,-1.0,0.06599095347366804,-0.06599095347366804
662,feature_662,1.0,0.060060121254688605,0.060060121254688605
1137,feature_1137,-1.0,0.05912986670759076,-0.05912986670759076
913,feature_913,-1.0,0.05196139892808446,-0.05196139892808446
609,feature_609,1.0,0.051138937073393204,0.051138937073393204
1211,feature_1211,-1.0,0.049990091372469285,-0.049990091372469285
404,feature_404,1.0,0.04788704530165906,0.04788704530165906
1051,feature_1051,-1.0,0.04718773710596541,-0.04718773710596541
279,feature_279,-1.0,0.04545275781927553,-0.04545275781927553
6,H,1.0,0.04536248172263629,0.04536248172263629
242,feature_242,-1.0,0.04215209053056251,-0.04215209053056251
798,feature_798,-1.0,0.04193593748936659,-0.04193593748936659
337,feature_337,-1.0,0.04089107792017479,-0.04089107792017479
843,feature_843,1.0,0.040513962119821244,0.040513962119821244
1111,feature_1111,1.0,0.039555221182908065,0.039555221182908065
258,feature_258,1.0,0.038909624534167256,0.038909624534167256
921,feature_921,1.0,0.036801448118235776,0.036801448118235776
166,feature_166,-1.0,0.036198663648109475,-0.036198663648109475
200,feature_200,-1.0,0.03598907799614236,-0.03598907799614236
413,feature_413,-1.0,0.03556934562546203,-0.03556934562546203
1147,feature_1147,-1.0,0.03403954678584966,-0.03403954678584966
152,feature_152,1.0,0.03274027224036566,0.03274027224036566
169,feature_169,1.0,0.03131374688257303,0.03131374688257303
1038,feature_1038,-1.0,0.03108623057743919,-0.03108623057743919
497,feature_497,-1.0,0.03046927464665665,-0.03046927464665665
1068,feature_1068,-1.0,0.030352379146549827,-0.030352379146549827
978,feature_978,1.0,0.027768644988136287,0.027768644988136287
100,feature_100,1.0,0.02750673819564917,0.02750673819564917
1048,feature_1048,-1.0,0.026685874493602487,-0.026685874493602487
440,feature_440,-1.0,0.026229865707191508,-0.026229865707191508
811,feature_811,-1.0,0.02584301446445117,-0.02584301446445117
933,feature_933,-1.0,0.025615082311053188,-0.025615082311053188
646,feature_646,-1.0,0.02517239134611804,-0.02517239134611804
578,feature_578,-1.0,0.024797506796022915,-0.024797506796022915
758,feature_758,-1.0,0.02458039081635115,-0.02458039081635115
362,feature_362,-1.0,0.024342572658406225,-0.024342572658406225
697,feature_697,1.0,0.024294669113686645,0.024294669113686645
132,feature_132,1.0,0.024104239279692078,0.024104239279692078
13,Q,1.0,0.02406976636223386,0.02406976636223386
28,SS8_T,-1.0,0.02385456144231795,-0.02385456144231795
1262,feature_1262,-1.0,0.023701367097538645,-0.023701367097538645
126,feature_126,1.0,0.023624324296805468,0.023624324296805468
1083,feature_1083,-1.0,0.02355652182404482,-0.02355652182404482
240,feature_240,-1.0,0.023415622996035158,-0.023415622996035158
329,feature_329,1.0,0.02315336495113705,0.02315336495113705
1050,feature_1050,-1.0,0.022149003912843458,-0.022149003912843458
915,feature_915,1.0,0.021099894112817475,0.021099894112817475
69,feature_69,1.0,0.020915568725577,0.020915568725577
1067,feature_1067,1.0,0.02090831610531573,0.02090831610531573
1265,feature_1265,-1.0,0.01982247134182846,-0.01982247134182846
106,feature_106,1.0,0.01970875148766535,0.01970875148766535
1098,feature_1098,-1.0,0.019654536584055946,-0.019654536584055946
461,feature_461,1.0,0.01955286332719871,0.01955286332719871
161,feature_161,1.0,0.01953656330928415,0.01953656330928415
