Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.9772132410622443,0.9772132410622443
26,SS8_I,1.0,0.5093738214760043,0.5093738214760043
28,SS8_T,-1.0,0.2845389531501458,-0.2845389531501458
17,V,1.0,0.26550972368802983,0.26550972368802983
20,SS3_H,1.0,0.2482506291230573,0.2482506291230573
9,L,1.0,0.24802680891670376,0.24802680891670376
18,W,1.0,0.2058788878322336,0.2058788878322336
8,K,-1.0,0.20283516799146506,-0.20283516799146506
33,AROM,1.0,0.2004124379835,0.2004124379835
23,SS8_H,1.0,0.17217945939120152,0.17217945939120152
31,ASA,1.0,0.1367257401159289,0.1367257401159289
4,F,1.0,0.12450926292044344,0.12450926292044344
29,SS8_S,-1.0,0.12404873964284234,-0.12404873964284234
7,I,1.0,0.12293584663472693,0.12293584663472693
5,G,1.0,0.10756783834898541,0.10756783834898541
2,D,-1.0,0.10522143483317314,-0.10522143483317314
25,SS8_G,-1.0,0.10118144043358979,-0.10118144043358979
14,R,1.0,0.08067167138297705,0.08067167138297705
11,N,-1.0,0.08048348956282592,-0.08048348956282592
22,SS3_C,-1.0,0.06635737544073872,-0.06635737544073872
30,SS8_-,-1.0,0.06100270111699581,-0.06100270111699581
10,M,1.0,0.05725796967873152,0.05725796967873152
1,C,-1.0,0.04594996845327656,-0.04594996845327656
16,T,1.0,0.04384828038504499,0.04384828038504499
15,S,-1.0,0.041550374663918754,-0.041550374663918754
0,A,-1.0,0.039422242604518404,-0.039422242604518404
13,Q,-1.0,0.038984799572296835,-0.038984799572296835
6,H,1.0,0.0385610086699108,0.0385610086699108
27,SS8_B,1.0,0.038191352561443966,0.038191352561443966
12,P,1.0,0.022835605955994324,0.022835605955994324
3,E,1.0,0.020942955892231357,0.020942955892231357
21,SS3_E,-1.0,0.015124173274000145,-0.015124173274000145
19,Y,1.0,0.004929310978167385,0.004929310978167385
24,SS8_E,-1.0,0.004742484023819412,-0.004742484023819412
