Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
1,C,-1.0,0.26196807883328294,-0.26196807883328294
15,S,-1.0,0.2109649101437448,-0.2109649101437448
6,H,-1.0,0.19424584589666774,-0.19424584589666774
4,F,-1.0,0.16266935099002092,-0.16266935099002092
18,W,-1.0,0.16224518096193896,-0.16224518096193896
5,G,1.0,0.10684587954915009,0.10684587954915009
9,L,-1.0,0.09303146532566692,-0.09303146532566692
19,Y,-1.0,0.09194469765230866,-0.09194469765230866
17,V,1.0,0.07929998020251382,0.07929998020251382
10,M,1.0,0.07198681897182989,0.07198681897182989
2,D,1.0,0.06453767922188798,0.06453767922188798
26,SS8_I,1.0,0.06012134598065985,0.06012134598065985
28,SS8_T,-1.0,0.04818488270441712,-0.04818488270441712
0,A,1.0,0.046954424057972545,0.046954424057972545
14,R,-1.0,0.045139054344904665,-0.045139054344904665
25,SS8_G,-1.0,0.03393633655396985,-0.03393633655396985
16,T,1.0,0.03255860432574428,0.03255860432574428
23,SS8_H,-1.0,0.031253728819143525,-0.031253728819143525
12,P,-1.0,0.030268108150969215,-0.030268108150969215
22,SS3_C,-1.0,0.027707822065060256,-0.027707822065060256
7,I,1.0,0.026417128053052213,0.026417128053052213
31,ASA,-1.0,0.026366683633437322,-0.026366683633437322
24,SS8_E,-1.0,0.024116472998579185,-0.024116472998579185
8,K,1.0,0.02402107102730018,0.02402107102730018
21,SS3_E,1.0,0.023830358253305494,0.023830358253305494
27,SS8_B,1.0,0.022897115240372353,0.022897115240372353
3,E,1.0,0.022537336123091938,0.022537336123091938
32,GRAVY,-1.0,0.019690329564990963,-0.019690329564990963
20,SS3_H,-1.0,0.018678642358100076,-0.018678642358100076
33,AROM,-1.0,0.01539389449662824,-0.01539389449662824
30,SS8_-,1.0,0.014025225526750874,0.014025225526750874
29,SS8_S,1.0,0.008905562098637236,0.008905562098637236
13,Q,-1.0,0.008412891273706449,-0.008412891273706449
11,N,1.0,0.001962253989548382,0.001962253989548382
