Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7195836273817925,0.7168312127648128,0.7223360419987722,0.5154370719478607,0.50863358057731,0.5222405633184114,0.749947615662512,0.7472398788562301,0.7526553524687939,0.6850905276746625,0.6776019573785311,0.6925790979707939,0.41329423264907134,0.40473753105148313,0.42185093424665954
