Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
1,C,-1.0,0.2425976338268135,-0.2425976338268135
15,S,-1.0,0.19021998603973628,-0.19021998603973628
6,H,-1.0,0.1849965509057385,-0.1849965509057385
31,ASA,-1.0,0.18316153598960774,-0.18316153598960774
0,A,1.0,0.11727449431016376,0.11727449431016376
30,SS8_-,-1.0,0.11631723912256599,-0.11631723912256599
9,L,-1.0,0.11577637337335983,-0.11577637337335983
2,D,1.0,0.10707451473742326,0.10707451473742326
24,SS8_E,1.0,0.10483028616720659,0.10483028616720659
5,G,1.0,0.09466940002454947,0.09466940002454947
17,V,1.0,0.09084815236055324,0.09084815236055324
12,P,-1.0,0.0714952025377537,-0.0714952025377537
8,K,1.0,0.06688244088891701,0.06688244088891701
26,SS8_I,1.0,0.0594111016208175,0.0594111016208175
18,W,-1.0,0.058167542364155264,-0.058167542364155264
7,I,1.0,0.053375294812345375,0.053375294812345375
27,SS8_B,-1.0,0.04866644532478332,-0.04866644532478332
11,N,1.0,0.04169011913070973,0.04169011913070973
21,SS3_E,1.0,0.03174577158194163,0.03174577158194163
25,SS8_G,-1.0,0.021472235622150854,-0.021472235622150854
32,GRAVY,-1.0,0.019948760147885807,-0.019948760147885807
14,R,-1.0,0.019883774661752854,-0.019883774661752854
3,E,1.0,0.014864280242859308,0.014864280242859308
16,T,-1.0,0.013697293127845848,-0.013697293127845848
23,SS8_H,1.0,0.012628318201262038,0.012628318201262038
19,Y,1.0,0.012334586451996098,0.012334586451996098
4,F,1.0,0.011043109583879196,0.011043109583879196
28,SS8_T,-1.0,0.010619008121143816,-0.010619008121143816
33,AROM,1.0,0.01021584652603542,0.01021584652603542
20,SS3_H,-1.0,0.008446695596898125,-0.008446695596898125
22,SS3_C,-1.0,0.0077535090886877555,-0.0077535090886877555
13,Q,-1.0,0.007193315699741952,-0.007193315699741952
29,SS8_S,1.0,0.005573023134282108,0.005573023134282108
10,M,-1.0,0.0032807287065982826,-0.0032807287065982826
