Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7032815808045166,0.6989954838926714,0.7075676777163619,0.5015846131245711,0.4934119230818838,0.5097573031672585,0.7341702952468703,0.7311477681522762,0.7371928223414643,0.6370975322117665,0.6280193907992889,0.646175673624244,0.4136852394916911,0.40530172944422005,0.4220687495391622
