Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
1,C,-1.0,0.25902855651865136,-0.25902855651865136
31,ASA,-1.0,0.21131452893947344,-0.21131452893947344
15,S,-1.0,0.16791172916967348,-0.16791172916967348
6,H,-1.0,0.15026449552965038,-0.15026449552965038
0,A,1.0,0.119482040149035,0.119482040149035
2,D,1.0,0.11098625310129022,0.11098625310129022
9,L,-1.0,0.10231168884086347,-0.10231168884086347
24,SS8_E,1.0,0.09500690665822231,0.09500690665822231
18,W,-1.0,0.08610601369574275,-0.08610601369574275
17,V,1.0,0.0822571030689728,0.0822571030689728
30,SS8_-,-1.0,0.07587143811347251,-0.07587143811347251
5,G,1.0,0.0721283744980164,0.0721283744980164
7,I,1.0,0.0622722099424725,0.0622722099424725
8,K,1.0,0.06105394250290699,0.06105394250290699
12,P,-1.0,0.059754427328045485,-0.059754427328045485
3,E,1.0,0.04375795801666985,0.04375795801666985
11,N,1.0,0.04195993251887729,0.04195993251887729
26,SS8_I,1.0,0.03873789723196769,0.03873789723196769
27,SS8_B,-1.0,0.033867277845041927,-0.033867277845041927
25,SS8_G,1.0,0.02889836990483385,0.02889836990483385
14,R,-1.0,0.02749225571672796,-0.02749225571672796
4,F,-1.0,0.02546293570096599,-0.02546293570096599
19,Y,1.0,0.025290826639111474,0.025290826639111474
21,SS3_E,1.0,0.020297374147101314,0.020297374147101314
29,SS8_S,-1.0,0.015402706887967974,-0.015402706887967974
23,SS8_H,1.0,0.013210092047044413,0.013210092047044413
33,AROM,-1.0,0.012627613543402107,-0.012627613543402107
16,T,-1.0,0.011875985494497162,-0.011875985494497162
32,GRAVY,-1.0,0.011641005701754567,-0.011641005701754567
13,Q,-1.0,0.011190289246667788,-0.011190289246667788
22,SS3_C,-1.0,0.010288075438181462,-0.010288075438181462
28,SS8_T,1.0,0.00878366416859926,0.00878366416859926
10,M,-1.0,0.007168326679598996,-0.007168326679598996
20,SS3_H,-1.0,0.0033014396034768572,-0.0033014396034768572
