Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.8180505415162453,0.8068795224269459,0.8292215606055447,0.7390343292515678,0.7206510459328238,0.7574176125703117,0.8798870056497176,0.8745123496161089,0.8852616616833262,0.7659511479727193,0.7488441126890371,0.7830581832564016,0.7150000000000001,0.6865351465898163,0.7434648534101839
