Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
28,SS8_T,-1.0,0.782143798501832,-0.782143798501832
26,SS8_I,1.0,0.2936210444694405,0.2936210444694405
21,SS3_E,1.0,0.2626890768088473,0.2626890768088473
29,SS8_S,-1.0,0.2455253012086631,-0.2455253012086631
32,GRAVY,1.0,0.1558112442793158,0.1558112442793158
11,N,1.0,0.15125487493129147,0.15125487493129147
15,S,-1.0,0.13318870257526944,-0.13318870257526944
12,P,-1.0,0.10622000003784166,-0.10622000003784166
31,ASA,-1.0,0.10340519375890135,-0.10340519375890135
14,R,-1.0,0.10293750537288249,-0.10293750537288249
30,SS8_-,-1.0,0.09980476552329,-0.09980476552329
33,AROM,1.0,0.08655686604996184,0.08655686604996184
0,A,-1.0,0.08102880581853279,-0.08102880581853279
10,M,-1.0,0.07158269992932874,-0.07158269992932874
17,V,1.0,0.06536056253759692,0.06536056253759692
9,L,1.0,0.06294128524804149,0.06294128524804149
22,SS3_C,1.0,0.060081871620315794,0.060081871620315794
8,K,1.0,0.059883065211951594,0.059883065211951594
2,D,-1.0,0.056145721734683136,-0.056145721734683136
7,I,-1.0,0.05487720675992873,-0.05487720675992873
23,SS8_H,-1.0,0.05135010205455702,-0.05135010205455702
6,H,1.0,0.0505756482474572,0.0505756482474572
24,SS8_E,1.0,0.04851302800653591,0.04851302800653591
25,SS8_G,-1.0,0.048395160831388284,-0.048395160831388284
19,Y,-1.0,0.03973260696824664,-0.03973260696824664
27,SS8_B,-1.0,0.038504708180614876,-0.038504708180614876
3,E,1.0,0.03848136147201634,0.03848136147201634
4,F,1.0,0.03149726692527468,0.03149726692527468
18,W,-1.0,0.03143444796389304,-0.03143444796389304
20,SS3_H,1.0,0.029707623090898676,0.029707623090898676
16,T,-1.0,0.028823181093398664,-0.028823181093398664
5,G,-1.0,0.023188148717757758,-0.023188148717757758
1,C,1.0,0.022474533657380176,0.022474533657380176
13,Q,1.0,0.01330957741130237,0.01330957741130237
