Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.8548710971058009,0.8548710971058009
12,P,1.0,0.44114204801093077,0.44114204801093077
26,SS8_I,1.0,0.306899891701814,0.306899891701814
20,SS3_H,1.0,0.30270272708603685,0.30270272708603685
33,AROM,1.0,0.2764188024003888,0.2764188024003888
28,SS8_T,-1.0,0.26449678788701847,-0.26449678788701847
22,SS3_C,1.0,0.2336325507007409,0.2336325507007409
8,K,-1.0,0.2077212744449776,-0.2077212744449776
17,V,1.0,0.17728523652159459,0.17728523652159459
23,SS8_H,1.0,0.1538344133833431,0.1538344133833431
3,E,1.0,0.14825380517383543,0.14825380517383543
16,T,1.0,0.142464002889612,0.142464002889612
30,SS8_-,-1.0,0.12409059738640063,-0.12409059738640063
13,Q,-1.0,0.1134257828103137,-0.1134257828103137
4,F,1.0,0.09392759053494627,0.09392759053494627
11,N,1.0,0.06922003177482192,0.06922003177482192
25,SS8_G,-1.0,0.061817845327538055,-0.061817845327538055
31,ASA,-1.0,0.05293822566582989,-0.05293822566582989
9,L,1.0,0.04934433102739909,0.04934433102739909
0,A,-1.0,0.03845385542555476,-0.03845385542555476
19,Y,1.0,0.0371924108586138,0.0371924108586138
5,G,1.0,0.03712372270778411,0.03712372270778411
27,SS8_B,-1.0,0.032559079079602864,-0.032559079079602864
21,SS3_E,1.0,0.030857221888015957,0.030857221888015957
7,I,1.0,0.028864303950337355,0.028864303950337355
1,C,-1.0,0.02826865265644256,-0.02826865265644256
24,SS8_E,-1.0,0.02771970955322722,-0.02771970955322722
15,S,1.0,0.02585721071289679,0.02585721071289679
18,W,1.0,0.02431944996732587,0.02431944996732587
10,M,1.0,0.023595506977450238,0.023595506977450238
6,H,-1.0,0.022454184811406094,-0.022454184811406094
14,R,-1.0,0.014664463389304714,-0.014664463389304714
2,D,1.0,0.011519866376627374,0.011519866376627374
29,SS8_S,-1.0,0.006446203937956061,-0.006446203937956061
