Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.9982690715298346,0.9982690715298346
17,V,1.0,0.29831058970162116,0.29831058970162116
26,SS8_I,1.0,0.26798782679709765,0.26798782679709765
0,A,-1.0,0.20146369656053179,-0.20146369656053179
13,Q,1.0,0.1610354886207919,0.1610354886207919
18,W,-1.0,0.14829886816603116,-0.14829886816603116
20,SS3_H,1.0,0.1358454161967438,0.1358454161967438
33,AROM,1.0,0.12189801545381512,0.12189801545381512
11,N,1.0,0.11376542624335619,0.11376542624335619
21,SS3_E,1.0,0.10848183376960922,0.10848183376960922
31,ASA,-1.0,0.10675860069377197,-0.10675860069377197
4,F,-1.0,0.10674767845211529,-0.10674767845211529
15,S,-1.0,0.10221683682836961,-0.10221683682836961
2,D,-1.0,0.09451460198930611,-0.09451460198930611
27,SS8_B,-1.0,0.08356716956476758,-0.08356716956476758
3,E,-1.0,0.07289952919549442,-0.07289952919549442
19,Y,1.0,0.06657391797925953,0.06657391797925953
7,I,1.0,0.0601487292788506,0.0601487292788506
29,SS8_S,-1.0,0.05951412999446451,-0.05951412999446451
28,SS8_T,-1.0,0.055715126713181455,-0.055715126713181455
14,R,-1.0,0.05487926076671495,-0.05487926076671495
24,SS8_E,1.0,0.052648444635033806,0.052648444635033806
22,SS3_C,-1.0,0.04783045747150752,-0.04783045747150752
8,K,1.0,0.04253422202512252,0.04253422202512252
23,SS8_H,1.0,0.04158116460883135,0.04158116460883135
5,G,-1.0,0.041355968084656976,-0.041355968084656976
10,M,1.0,0.04129408519290201,0.04129408519290201
12,P,-1.0,0.04101918636647413,-0.04101918636647413
1,C,1.0,0.040349983404372396,0.040349983404372396
9,L,-1.0,0.03985225427397274,-0.03985225427397274
16,T,1.0,0.03059338763557309,0.03059338763557309
25,SS8_G,1.0,0.02717988174012401,0.02717988174012401
30,SS8_-,-1.0,0.021594848146016265,-0.021594848146016265
6,H,-1.0,0.009238824084986571,-0.009238824084986571
