Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7851985559566786,0.7747792074946063,0.795617904418751,0.6945864016766727,0.6765462459616814,0.712626557391664,0.8541864406779661,0.8444102452123864,0.8639626361435458,0.7133393233000369,0.6978442774085353,0.7288343691915385,0.678,0.6484473025761355,0.7075526974238646
