Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.9372058423556825,0.9372058423556825
452,feature_452,1.0,0.23657322167262262,0.23657322167262262
130,feature_130,1.0,0.21062654308937837,0.21062654308937837
505,feature_505,-1.0,0.13635210935809589,-0.13635210935809589
332,feature_332,-1.0,0.10183797231888883,-0.10183797231888883
707,feature_707,1.0,0.09864920525648471,0.09864920525648471
950,feature_950,-1.0,0.08829424417799282,-0.08829424417799282
403,feature_403,-1.0,0.08155436601039943,-0.08155436601039943
798,feature_798,-1.0,0.08034021112827315,-0.08034021112827315
873,feature_873,-1.0,0.08021974482811647,-0.08021974482811647
521,feature_521,-1.0,0.08021448990885045,-0.08021448990885045
17,V,1.0,0.0773323715272606,0.0773323715272606
671,feature_671,1.0,0.07690530800349565,0.07690530800349565
927,feature_927,-1.0,0.0763074349003019,-0.0763074349003019
773,feature_773,-1.0,0.07070876408624487,-0.07070876408624487
72,feature_72,1.0,0.06934547634600244,0.06934547634600244
175,feature_175,1.0,0.06713704593769439,0.06713704593769439
992,feature_992,-1.0,0.0640963150005664,-0.0640963150005664
196,feature_196,-1.0,0.051931465408595674,-0.051931465408595674
132,feature_132,1.0,0.04922587919276906,0.04922587919276906
139,feature_139,-1.0,0.04750996789451703,-0.04750996789451703
434,feature_434,1.0,0.04600846937359586,0.04600846937359586
69,feature_69,1.0,0.043064956640357324,0.043064956640357324
990,feature_990,-1.0,0.04175475495567833,-0.04175475495567833
166,feature_166,1.0,0.03846953971427838,0.03846953971427838
938,feature_938,-1.0,0.03842322134159201,-0.03842322134159201
772,feature_772,1.0,0.038083737727718454,0.038083737727718454
700,feature_700,1.0,0.03732580167181983,0.03732580167181983
176,feature_176,-1.0,0.033448024230938934,-0.033448024230938934
802,feature_802,-1.0,0.03333604892194248,-0.03333604892194248
82,feature_82,-1.0,0.03332466636969473,-0.03332466636969473
844,feature_844,-1.0,0.033092628643542926,-0.033092628643542926
652,feature_652,-1.0,0.03308855232281688,-0.03308855232281688
697,feature_697,-1.0,0.032996380729142946,-0.032996380729142946
108,feature_108,-1.0,0.031049066974368614,-0.031049066974368614
794,feature_794,-1.0,0.03024039475978852,-0.03024039475978852
1003,feature_1003,-1.0,0.029848253004120882,-0.029848253004120882
276,feature_276,1.0,0.029649567861333454,0.029649567861333454
