Feature,DirectionalMean_across_runs
GRAVY,0.7751389131977566
feature_927,-0.0954790966840828
feature_448,-0.09269609134512924
feature_332,-0.09152834034093735
feature_671,0.08997557057718884
feature_132,0.07815060079056507
feature_452,0.06696726133551092
feature_139,-0.06624084658797295
feature_232,-0.05865777779339025
feature_785,-0.05591470005796832
feature_130,0.05362550759575933
feature_715,0.05006389245280844
feature_897,-0.04840325386445906
feature_967,-0.04752088994653457
feature_204,-0.046497554564676934
feature_410,0.04116692709973694
feature_828,-0.039332830637067204
V,0.03913980194246308
feature_788,0.03407805395584674
feature_257,0.03230901092488414
feature_1018,0.03181390627512303
feature_72,0.03145426364981153
feature_403,-0.030903269938296923
feature_707,0.03076326876990495
feature_698,-0.030703672687657065
feature_1005,0.028808262378139972
feature_490,-0.027608570770794188
feature_572,0.026727891417267325
feature_602,0.026237304498907127
feature_942,0.024412584605312645
feature_96,-0.024134347256085896
feature_730,-0.023318674138943
feature_310,-0.022336163611016552
feature_308,-0.02186136084362057
feature_649,-0.02131696891791265
feature_1000,-0.02120319198960741
feature_434,0.021114851234572914
feature_992,-0.020625463073511503
feature_920,-0.020319710163121788
feature_496,0.020191363346724427
feature_256,-0.020128251542570787
feature_938,-0.020091098481153816
feature_722,-0.019572045121850186
feature_731,-0.019281407403777526
feature_175,0.01864048981626542
feature_224,-0.017894979326648203
feature_703,0.017687043913529252
feature_235,0.017450601108968167
feature_425,-0.01721528222309452
feature_247,-0.016972553615416292
feature_857,-0.016432395522677386
feature_780,-0.01636036868573221
feature_269,0.016220698958834573
feature_1006,-0.016038334329579185
feature_187,-0.01572335932703698
A,-0.01570806891659739
feature_950,-0.015571624299476478
feature_558,0.015566547526572726
feature_216,-0.01539329429111709
feature_613,-0.015378279364340903
feature_505,-0.015168199807770493
feature_317,-0.014906779132595518
feature_710,0.014679826486859468
feature_551,0.014677179256047845
feature_910,0.01446315831506403
feature_980,-0.014418184852168276
feature_652,-0.014242569361598848
feature_1014,0.01409667915638653
feature_387,0.013867089968239299
feature_318,-0.01377895670890408
feature_524,-0.013641529069349428
feature_200,-0.013619939724649102
feature_990,-0.013576622451754939
feature_700,0.013555703298706118
feature_268,0.013039865841936563
feature_402,-0.012746934897411669
feature_255,0.012504015157635582
feature_543,-0.012383302141966462
feature_802,-0.012340380460964459
feature_826,0.012205373868299355
ASA,-0.01196264046446055
feature_655,-0.01192200980914958
feature_582,-0.011854928220770286
feature_84,0.011804368403320884
feature_313,0.011790031060325626
feature_778,-0.01173390092668973
feature_166,0.011667949626081607
feature_233,0.01166180871456037
feature_873,-0.011597617993140144
feature_995,-0.011525857908025692
feature_98,-0.011434253615762054
feature_902,-0.011388378240599972
feature_959,-0.011268399327622178
feature_156,-0.011211238935463578
feature_271,-0.011206029453877142
feature_642,0.011162658868178268
feature_556,0.011147783674322972
feature_735,0.011089828196120375
feature_684,0.010905040130902058
feature_924,-0.010871765859578154
feature_67,0.010646845110862802
P,-0.010638398917244636
feature_997,-0.01058854496943563
feature_196,-0.010557492475881721
feature_552,-0.01017080638104525
feature_795,0.010170651218649358
feature_507,0.01007896153719012
feature_265,0.01003899781269681
feature_219,0.00979182129458894
feature_191,0.009757108829253546
feature_821,-0.009666629980083538
feature_575,-0.009556178099530244
feature_737,-0.009536228626612261
feature_880,-0.009475890612485865
feature_483,-0.009267664756178398
feature_919,0.009196514068630025
feature_341,-0.009114518766488899
feature_147,0.009069255253579121
feature_198,-0.008941452290583945
feature_975,0.008923088445872834
feature_1012,-0.00890477743087579
SS8_I,0.008820047661973491
feature_392,-0.008811942732734912
feature_667,0.00880626575175213
feature_807,0.008794122412896673
feature_273,0.008686427199026778
feature_757,-0.008615782744813342
feature_62,0.008599223162709115
feature_877,-0.00851988747939879
feature_679,0.00843315612490599
feature_946,0.008336255339367235
feature_749,-0.008321153741596995
feature_815,-0.008251106483924322
feature_430,-0.007889756608832892
feature_896,-0.0077263799435387205
feature_431,0.007716612913496279
feature_599,-0.007670147537353835
feature_340,-0.007605671360478969
feature_860,0.007581513802103772
feature_876,0.007477462993336455
feature_428,-0.007443607553385431
feature_493,0.007434518408065105
feature_129,-0.007321828331949198
feature_153,0.0072509399622261135
feature_35,-0.007212490541006216
feature_720,0.007199145228071395
feature_971,0.007156508517931791
feature_38,0.0071258438122502625
feature_186,-0.0070566868791922
feature_633,-0.006973285486869554
feature_168,0.006876387783272235
feature_963,0.006818642464627986
feature_889,0.0068129689822001935
feature_237,-0.0067761424275918705
feature_241,0.006771214109240327
feature_981,0.00676158943524118
feature_858,0.006760649967879437
feature_512,0.0067478339205265594
feature_261,-0.006737486346522411
feature_179,0.006719589403354115
feature_956,-0.006708318013582698
feature_242,-0.006624228634261467
feature_638,-0.006597817052813884
feature_743,-0.006591286035017715
feature_1007,0.006572378833063708
feature_853,0.006527759504063355
feature_544,0.006457948925038276
feature_218,-0.006425810383489503
feature_793,-0.00639746560933699
feature_644,0.006366466277679408
feature_63,-0.006360817212067743
feature_259,-0.006292968148254112
feature_656,0.0062906784564747634
feature_518,0.0061214886889047835
feature_82,-0.006085897451930276
SS8_S,-0.006069742299760974
feature_172,-0.006028023720512183
feature_274,0.0060240168774745246
feature_561,-0.006006689688239339
feature_996,-0.005900270479514791
feature_597,-0.005898623342036667
N,0.005878990833061149
SS3_E,0.005861009901102291
feature_783,0.005849962968271694
feature_988,0.005837114307925172
feature_81,0.005832549132798222
feature_420,0.005801542629878126
feature_221,-0.005698257554211228
feature_176,-0.005692743263473979
feature_835,0.005665175160230587
feature_231,-0.005611191872739176
feature_777,0.0055936629049614965
feature_827,0.005588462855640559
feature_627,-0.005576595573002106
feature_376,0.0055733541551517725
feature_726,-0.0055637420431197135
feature_598,-0.005551677905519305
feature_253,-0.005432122072666525
feature_108,-0.005346847945884309
feature_888,0.005336778020031478
feature_883,0.0053107118342248846
feature_432,-0.005295166035625825
feature_405,0.00527844384592073
feature_978,-0.005228942545825186
feature_213,0.00521650086916089
feature_820,0.005167215852137459
feature_962,-0.005155700633823189
feature_1003,-0.005022853720852404
feature_379,-0.005016744012965213
feature_291,-0.004941012472554843
feature_617,-0.004934894135261941
feature_250,0.004923541807529475
feature_977,0.004905156926985091
feature_239,-0.004887780250620479
feature_112,0.004834309805387941
feature_787,-0.004788244433351199
feature_770,-0.004786255372185199
feature_854,0.0047792472123802
feature_437,0.004750376763056192
feature_660,0.004733696571798537
feature_895,-0.004682152619928609
feature_488,-0.004678575545886401
feature_916,-0.004663164080847995
feature_201,-0.004623274235286055
feature_934,0.004585129734588102
feature_944,0.0045604777035405265
feature_798,-0.004523152610906382
feature_184,0.004485045328036325
feature_603,0.004452191817242465
feature_845,-0.004438058710859683
feature_614,0.004423666851617645
SS8_E,0.0043960655959045065
feature_445,0.004384655406601711
feature_209,0.00435860051090828
feature_286,-0.004355007824932557
feature_510,-0.004344522195210576
feature_747,0.00433454841355522
feature_301,0.004253442332507724
feature_287,-0.00423539310957249
feature_611,0.00421831525519438
AROM,0.004183234336981287
feature_358,0.004182220672238495
feature_1022,-0.004166615407342656
feature_542,-0.004158986630346329
feature_641,-0.004153616203667951
feature_528,-0.004146076793686544
feature_329,-0.004141678442684491
feature_299,-0.004135785465560997
feature_215,-0.004120121280238942
feature_436,-0.00409565353630682
feature_647,0.004087547934419836
feature_940,0.004079163100226335
feature_110,0.004040969925749253
feature_600,0.003997912351784933
feature_847,-0.003972598147968726
feature_764,0.003933694213531226
feature_342,0.003932469367256614
feature_40,-0.003932193331851184
feature_155,0.003918763451952455
feature_803,-0.0039177807905955665
feature_320,-0.003911239113463147
feature_634,0.0038799211771222823
feature_625,0.0038685351363871856
feature_188,0.003866683555783336
feature_871,-0.003865803218925128
feature_813,0.0038627488631242267
feature_957,0.0038613973260686815
feature_836,0.0038533391236626052
feature_197,-0.0038266881083821496
feature_285,0.0038257663188427356
feature_918,0.003788119077459999
feature_335,0.0037861097433796176
feature_394,0.0037629485470215113
feature_314,-0.003749730399577917
feature_423,-0.003718308970856954
feature_865,-0.0037143133039534058
feature_453,0.0037117708362310146
