Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.6859678248314798,0.6859678248314798
927,feature_927,-1.0,0.1758562936229872,-0.1758562936229872
703,feature_703,1.0,0.11706008335263275,0.11706008335263275
139,feature_139,-1.0,0.11356152232351553,-0.11356152232351553
436,feature_436,-1.0,0.10955700545865514,-0.10955700545865514
1005,feature_1005,1.0,0.10169424310681366,0.10169424310681366
332,feature_332,-1.0,0.10149593599962524,-0.10149593599962524
1018,feature_1018,1.0,0.09663518785832634,0.09663518785832634
405,feature_405,1.0,0.08858540307231767,0.08858540307231767
72,feature_72,1.0,0.08127133167227091,0.08127133167227091
990,feature_990,-1.0,0.07351869821057407,-0.07351869821057407
21,SS3_E,1.0,0.06417661714506279,0.06417661714506279
967,feature_967,-1.0,0.06303669434240171,-0.06303669434240171
597,feature_597,-1.0,0.05774727493091627,-0.05774727493091627
185,feature_185,1.0,0.051780059694712194,0.051780059694712194
707,feature_707,1.0,0.051723002033103524,0.051723002033103524
853,feature_853,1.0,0.049347433897756095,0.049347433897756095
671,feature_671,1.0,0.049119964826684785,0.049119964826684785
828,feature_828,-1.0,0.04833385579988472,-0.04833385579988472
649,feature_649,-1.0,0.046546318288270654,-0.046546318288270654
448,feature_448,-1.0,0.04518066359133337,-0.04518066359133337
761,feature_761,-1.0,0.0450272348153393,-0.0450272348153393
490,feature_490,-1.0,0.04316970663769555,-0.04316970663769555
996,feature_996,-1.0,0.04231251289565081,-0.04231251289565081
638,feature_638,-1.0,0.042148031040550336,-0.042148031040550336
200,feature_200,-1.0,0.04130977172045568,-0.04130977172045568
580,feature_580,1.0,0.040279363909508904,0.040279363909508904
505,feature_505,-1.0,0.04000453420179577,-0.04000453420179577
1021,feature_1021,1.0,0.0391726531234925,0.0391726531234925
911,feature_911,1.0,0.03751604108766404,0.03751604108766404
521,feature_521,-1.0,0.036946815141157184,-0.036946815141157184
785,feature_785,-1.0,0.03430232851274114,-0.03430232851274114
997,feature_997,-1.0,0.03416287655997048,-0.03416287655997048
301,feature_301,1.0,0.03368725032383204,0.03368725032383204
865,feature_865,-1.0,0.03360003886434989,-0.03360003886434989
599,feature_599,-1.0,0.03342086204540591,-0.03342086204540591
26,SS8_I,1.0,0.031611652673458106,0.031611652673458106
1000,feature_1000,-1.0,0.029629142157500354,-0.029629142157500354
938,feature_938,-1.0,0.02946568143022506,-0.02946568143022506
736,feature_736,-1.0,0.02910974365717232,-0.02910974365717232
889,feature_889,1.0,0.0288416478717633,0.0288416478717633
659,feature_659,1.0,0.02878313982782908,0.02878313982782908
65,feature_65,1.0,0.028597928276686134,0.028597928276686134
558,feature_558,1.0,0.027718866941406246,0.027718866941406246
942,feature_942,1.0,0.026607881887352493,0.026607881887352493
529,feature_529,1.0,0.02508209602230579,0.02508209602230579
35,feature_35,-1.0,0.02496447491929312,-0.02496447491929312
672,feature_672,-1.0,0.024961246655465275,-0.024961246655465275
203,feature_203,1.0,0.0248148847115832,0.0248148847115832
451,feature_451,-1.0,0.02298532426970054,-0.02298532426970054
602,feature_602,1.0,0.022932120668046004,0.022932120668046004
513,feature_513,1.0,0.02280504268756913,0.02280504268756913
235,feature_235,1.0,0.022716511362268106,0.022716511362268106
739,feature_739,1.0,0.022461403854929382,0.022461403854929382
31,ASA,-1.0,0.021873034081124405,-0.021873034081124405
446,feature_446,-1.0,0.021361624016722456,-0.021361624016722456
129,feature_129,-1.0,0.020918098243199946,-0.020918098243199946
660,feature_660,1.0,0.02067765970934861,0.02067765970934861
132,feature_132,1.0,0.020665140164151278,0.020665140164151278
96,feature_96,-1.0,0.020219671501842913,-0.020219671501842913
176,feature_176,-1.0,0.020207568843108332,-0.020207568843108332
99,feature_99,1.0,0.020201570732743458,0.020201570732743458
604,feature_604,1.0,0.01955641980408276,0.01955641980408276
740,feature_740,1.0,0.018797153197524268,0.018797153197524268
106,feature_106,1.0,0.0185993832587325,0.0185993832587325
646,feature_646,-1.0,0.01823902884544172,-0.01823902884544172
156,feature_156,-1.0,0.017770471398323107,-0.017770471398323107
350,feature_350,-1.0,0.017573785614049472,-0.017573785614049472
722,feature_722,-1.0,0.016843193323499518,-0.016843193323499518
