Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.7208974681519456,0.7208974681519456
448,feature_448,-1.0,0.14562124992790765,-0.14562124992790765
403,feature_403,-1.0,0.1342519241907336,-0.1342519241907336
942,feature_942,1.0,0.13340706824579418,0.13340706824579418
967,feature_967,-1.0,0.11760230514176663,-0.11760230514176663
332,feature_332,-1.0,0.10756067302695885,-0.10756067302695885
98,feature_98,-1.0,0.10195726501949669,-0.10195726501949669
671,feature_671,1.0,0.09945333072119697,0.09945333072119697
667,feature_667,1.0,0.08288770679422366,0.08288770679422366
897,feature_897,-1.0,0.08000387514638116,-0.08000387514638116
490,feature_490,-1.0,0.0715555501027922,-0.0715555501027922
572,feature_572,1.0,0.0700414789148409,0.0700414789148409
512,feature_512,1.0,0.06267684856271291,0.06267684856271291
191,feature_191,1.0,0.059918348152871004,0.059918348152871004
715,feature_715,1.0,0.05963712010242159,0.05963712010242159
1018,feature_1018,1.0,0.056871034323376805,0.056871034323376805
232,feature_232,-1.0,0.05044774319518363,-0.05044774319518363
247,feature_247,-1.0,0.04924402299204025,-0.04924402299204025
788,feature_788,1.0,0.044480454907886026,0.044480454907886026
434,feature_434,1.0,0.04417102101600393,0.04417102101600393
703,feature_703,1.0,0.04319644456601314,0.04319644456601314
707,feature_707,1.0,0.04215633615616314,0.04215633615616314
785,feature_785,-1.0,0.04137671325737994,-0.04137671325737994
603,feature_603,1.0,0.04095197834854771,0.04095197834854771
896,feature_896,-1.0,0.04076674077589406,-0.04076674077589406
1014,feature_1014,1.0,0.04051244794314061,0.04051244794314061
700,feature_700,1.0,0.03500758717152836,0.03500758717152836
751,feature_751,-1.0,0.03487957438174448,-0.03487957438174448
956,feature_956,-1.0,0.032174969426894004,-0.032174969426894004
857,feature_857,-1.0,0.03126988651971875,-0.03126988651971875
496,feature_496,1.0,0.030574759468521107,0.030574759468521107
638,feature_638,-1.0,0.03044777322534215,-0.03044777322534215
463,feature_463,1.0,0.029736736026463133,0.029736736026463133
265,feature_265,1.0,0.02893241992463774,0.02893241992463774
132,feature_132,1.0,0.028884822032640294,0.028884822032640294
629,feature_629,1.0,0.028864549698096736,0.028864549698096736
