Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
1,C,-1.0,0.4154997665531536,-0.4154997665531536
6,H,-1.0,0.1665400296632535,-0.1665400296632535
2,D,1.0,0.1638186659576592,0.1638186659576592
15,S,-1.0,0.13108494668768594,-0.13108494668768594
8,K,1.0,0.1127578470975686,0.1127578470975686
11,N,1.0,0.10239122292591799,0.10239122292591799
5,G,1.0,0.09911156887779245,0.09911156887779245
0,A,1.0,0.09729640550133833,0.09729640550133833
9,L,-1.0,0.07016348872478102,-0.07016348872478102
3,E,1.0,0.059033181593304555,0.059033181593304555
18,W,-1.0,0.05477327693963743,-0.05477327693963743
31,ASA,-1.0,0.05444231231555982,-0.05444231231555982
22,SS3_C,-1.0,0.0484009411203402,-0.0484009411203402
17,V,1.0,0.047629166986454016,0.047629166986454016
25,SS8_G,-1.0,0.04301644637657641,-0.04301644637657641
30,SS8_-,-1.0,0.04052131272664701,-0.04052131272664701
32,GRAVY,1.0,0.03688386544636995,0.03688386544636995
21,SS3_E,1.0,0.03511781332180979,0.03511781332180979
28,SS8_T,1.0,0.030136882202087205,0.030136882202087205
27,SS8_B,-1.0,0.028174767531364813,-0.028174767531364813
13,Q,-1.0,0.027322029680607356,-0.027322029680607356
4,F,1.0,0.0266082961338188,0.0266082961338188
26,SS8_I,1.0,0.025566290710105497,0.025566290710105497
29,SS8_S,-1.0,0.022512508479010866,-0.022512508479010866
10,M,-1.0,0.02070240773959329,-0.02070240773959329
7,I,1.0,0.019159841364631357,0.019159841364631357
24,SS8_E,1.0,0.018553490423890442,0.018553490423890442
19,Y,1.0,0.015115085839793695,0.015115085839793695
33,AROM,-1.0,0.014084087747840385,-0.014084087747840385
14,R,-1.0,0.01291003588667375,-0.01291003588667375
23,SS8_H,-1.0,0.010388888089278313,-0.010388888089278313
16,T,-1.0,0.009914127287342006,-0.009914127287342006
12,P,-1.0,0.00623331622044681,-0.00623331622044681
20,SS3_H,1.0,0.003481784840783193,0.003481784840783193
