Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7160197600564573,0.7124523896666829,0.7195871304462317,0.5281170182886594,0.5207342162329567,0.5354998203443622,0.7441397282707556,0.7413942048404287,0.7468852517010824,0.6600048421711711,0.6510686952441824,0.6689409890981597,0.4403714565004887,0.4307425042731087,0.45000040872786873
