Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
1,C,-1.0,0.3571933827243054,-0.3571933827243054
2,D,1.0,0.16674527435523695,0.16674527435523695
15,S,-1.0,0.15981896855841984,-0.15981896855841984
6,H,-1.0,0.15072675205257535,-0.15072675205257535
0,A,1.0,0.117175112314716,0.117175112314716
8,K,1.0,0.10935964341888374,0.10935964341888374
11,N,1.0,0.09450462682045942,0.09450462682045942
9,L,-1.0,0.0882967260836466,-0.0882967260836466
17,V,1.0,0.08494346085329796,0.08494346085329796
22,SS3_C,-1.0,0.06680710860416861,-0.06680710860416861
5,G,1.0,0.06353850634780256,0.06353850634780256
18,W,-1.0,0.05936404747750964,-0.05936404747750964
31,ASA,-1.0,0.052617379531882905,-0.052617379531882905
28,SS8_T,-1.0,0.04606348905291445,-0.04606348905291445
21,SS3_E,1.0,0.04602329327845628,0.04602329327845628
25,SS8_G,-1.0,0.042639986331855485,-0.042639986331855485
26,SS8_I,1.0,0.03752825828506793,0.03752825828506793
3,E,1.0,0.03722457365340739,0.03722457365340739
24,SS8_E,1.0,0.03659840004249494,0.03659840004249494
19,Y,1.0,0.03140453843682601,0.03140453843682601
32,GRAVY,1.0,0.030224510404340578,0.030224510404340578
4,F,1.0,0.02703824886238619,0.02703824886238619
13,Q,-1.0,0.022889434523392833,-0.022889434523392833
10,M,-1.0,0.021204938091111864,-0.021204938091111864
29,SS8_S,-1.0,0.018796893621978932,-0.018796893621978932
30,SS8_-,-1.0,0.01823754499468502,-0.01823754499468502
27,SS8_B,-1.0,0.016434051791073673,-0.016434051791073673
23,SS8_H,1.0,0.015830652837227326,0.015830652837227326
7,I,1.0,0.011244533458397512,0.011244533458397512
20,SS3_H,-1.0,0.010852886827230023,-0.010852886827230023
16,T,-1.0,0.010483027719749715,-0.010483027719749715
33,AROM,-1.0,0.008410033996216546,-0.008410033996216546
12,P,-1.0,0.007203132214783943,-0.007203132214783943
14,R,-1.0,0.0031560939765710055,-0.0031560939765710055
