Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7378616796047989,0.7351917805355799,0.7405315786740179,0.5728724333323468,0.5673836018583415,0.5783612648063522,0.7827545147418323,0.7807492422298603,0.7847597872538044,0.6956224136173943,0.6888200484143875,0.7024247788204011,0.4870967741935484,0.47914395643924834,0.4950495919478485
