Feature,DirectionalMean_across_runs
feature_496,0.0024612777345853687
feature_288,-0.0024385893433723463
feature_506,0.002437565231596067
feature_352,-0.0024238868920150244
feature_297,0.0024176620194321804
feature_392,0.002409922924937493
feature_142,-0.002360787818960917
feature_813,-0.0023575046903437044
feature_149,0.00235651340778168
feature_192,0.002330243341484267
feature_955,-0.002324214608779689
feature_536,-0.00232043951633617
feature_525,0.002312902571349213
feature_681,0.0022957378889161394
feature_277,-0.002285823372776087
feature_118,-0.00227288811948787
feature_647,0.002264611984029867
feature_966,0.002261253112787117
feature_898,0.002254299298397538
feature_888,0.0022290888226898114
feature_274,-0.002228280637347399
feature_468,0.002224617297270874
feature_304,-0.0022236220862932614
feature_838,-0.0022210135829984134
feature_588,0.0022169710338227804
feature_224,0.0022097329672028623
feature_216,0.0021746710969337024
feature_141,0.0021725456787371642
feature_969,0.0021561199647532826
feature_112,0.0021485530847734865
feature_502,0.0021478627745749644
G,0.0021474150675304684
feature_905,-0.002146434095311619
feature_137,0.0021277828309281136
feature_985,-0.0021277556917733403
feature_472,-0.002113122639638463
feature_774,-0.00211092625853581
feature_436,-0.002110256056882906
feature_317,0.002103291995087608
SS8_H,-0.0020990102320857015
feature_577,-0.0020927986979992316
feature_1018,-0.0020911822606944777
feature_485,-0.002068934109088053
feature_55,-0.0020657774225789605
feature_334,-0.0020634772883495215
feature_896,-0.00205171313503172
feature_81,-0.0020490339442061994
feature_343,-0.0020441971503772356
L,-0.0020307605902022143
feature_269,0.002021338825263165
feature_433,-0.0020160654218223687
feature_234,0.0020082749286086674
M,0.0019942436449195064
feature_876,-0.001991914602252584
feature_198,0.001991478081956946
feature_539,-0.0019752730166892373
feature_410,0.0019732780842779485
feature_399,-0.0019574863204798636
feature_903,-0.001956930924023597
feature_610,0.0019182626087358777
feature_80,0.0018955762910138803
feature_368,-0.0018940294101209934
feature_287,0.0018809824597629486
feature_891,0.001878615865359297
feature_256,0.0018762212091331678
feature_855,-0.0018720599793036331
feature_989,-0.0018640801300170747
feature_648,0.0018607271573123155
feature_702,0.0018514052546906826
feature_650,0.0018221750484636967
feature_285,0.0018208377810393962
feature_680,-0.0018202103614399327
A,0.0018117188019350476
feature_106,0.0017999459482376044
feature_794,0.0017918703336876139
feature_689,0.0017828707150307616
feature_490,-0.0017763081712309497
feature_651,-0.0017571869801300884
feature_643,-0.0017441305617346356
feature_521,-0.001743315718426822
feature_606,-0.0017406414949940926
