Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.9773993808049536,0.9752344290500349,0.9795643325598723,0.9161925280898423,0.9081905879467028,0.9241944682329818,0.9891363208287555,0.9866250751731965,0.9916475664843144,0.970944362839987,0.960202283393067,0.9816864422869069,0.8673913043478262,0.8585637035205732,0.8762189051750792
