Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.8689778443887997,0.8689778443887997
26,SS8_I,1.0,0.5524258325023566,0.5524258325023566
20,SS3_H,1.0,0.3621731395327932,0.3621731395327932
22,SS3_C,1.0,0.32791203847524536,0.32791203847524536
422,feature_422,1.0,0.19992954702226384,0.19992954702226384
139,feature_139,-1.0,0.16897194289041245,-0.16897194289041245
12,P,1.0,0.14788209268624225,0.14788209268624225
226,feature_226,1.0,0.13611744001517834,0.13611744001517834
51,feature_51,-1.0,0.10048546770879713,-0.10048546770879713
328,feature_328,-1.0,0.10037305890273225,-0.10037305890273225
362,feature_362,1.0,0.09976327167204034,0.09976327167204034
72,feature_72,1.0,0.08304004574152331,0.08304004574152331
229,feature_229,1.0,0.07882582361504563,0.07882582361504563
335,feature_335,-1.0,0.0781377368996814,-0.0781377368996814
33,AROM,1.0,0.06751854481143447,0.06751854481143447
149,feature_149,-1.0,0.06237689050222143,-0.06237689050222143
120,feature_120,1.0,0.05619071110048924,0.05619071110048924
168,feature_168,-1.0,0.04939519939680726,-0.04939519939680726
317,feature_317,1.0,0.04843155260130966,0.04843155260130966
299,feature_299,1.0,0.046634819473725456,0.046634819473725456
63,feature_63,1.0,0.04162420724925319,0.04162420724925319
263,feature_263,-1.0,0.04127225185969261,-0.04127225185969261
289,feature_289,1.0,0.03907572061462751,0.03907572061462751
24,SS8_E,-1.0,0.0358147367048712,-0.0358147367048712
450,feature_450,-1.0,0.035033363292334356,-0.035033363292334356
30,SS8_-,-1.0,0.03432759853091073,-0.03432759853091073
350,feature_350,-1.0,0.033401197912428245,-0.033401197912428245
66,feature_66,1.0,0.033395103784683126,0.033395103784683126
5,G,1.0,0.033054379017236735,0.033054379017236735
418,feature_418,1.0,0.024578499332219204,0.024578499332219204
424,feature_424,1.0,0.02454341081002128,0.02454341081002128
225,feature_225,-1.0,0.023884802651076002,-0.023884802651076002
346,feature_346,-1.0,0.022775369865907266,-0.022775369865907266
290,feature_290,-1.0,0.022250459779293727,-0.022250459779293727
278,feature_278,1.0,0.022184787088047067,0.022184787088047067
326,feature_326,-1.0,0.021113951917236598,-0.021113951917236598
385,feature_385,-1.0,0.020991760560931536,-0.020991760560931536
474,feature_474,-1.0,0.020111303720251102,-0.020111303720251102
100,feature_100,-1.0,0.02001976977037164,-0.02001976977037164
205,feature_205,-1.0,0.01938254646941994,-0.01938254646941994
45,feature_45,1.0,0.019351149254980556,0.019351149254980556
270,feature_270,1.0,0.019109525353474637,0.019109525353474637
420,feature_420,-1.0,0.019043956534788492,-0.019043956534788492
473,feature_473,-1.0,0.018213113029210956,-0.018213113029210956
70,feature_70,-1.0,0.017525421783821077,-0.017525421783821077
234,feature_234,1.0,0.017058708851995938,0.017058708851995938
204,feature_204,-1.0,0.016461830768940464,-0.016461830768940464
377,feature_377,1.0,0.016279692744126578,0.016279692744126578
28,SS8_T,-1.0,0.016229248282547015,-0.016229248282547015
94,feature_94,-1.0,0.016156165423289955,-0.016156165423289955
354,feature_354,1.0,0.015838117125901156,0.015838117125901156
53,feature_53,-1.0,0.015586147484257762,-0.015586147484257762
110,feature_110,-1.0,0.015341406776003787,-0.015341406776003787
266,feature_266,-1.0,0.015339710806624295,-0.015339710806624295
267,feature_267,1.0,0.015271671091203788,0.015271671091203788
49,feature_49,-1.0,0.01486242475310861,-0.01486242475310861
383,feature_383,1.0,0.014408455866579835,0.014408455866579835
297,feature_297,-1.0,0.01425602486122344,-0.01425602486122344
254,feature_254,1.0,0.013480940369035108,0.013480940369035108
36,feature_36,1.0,0.01315504633268443,0.01315504633268443
125,feature_125,-1.0,0.012949595119774528,-0.012949595119774528
216,feature_216,-1.0,0.012896239984434874,-0.012896239984434874
153,feature_153,-1.0,0.012690352178633159,-0.012690352178633159
196,feature_196,-1.0,0.01260616016857617,-0.01260616016857617
428,feature_428,-1.0,0.012585693591920433,-0.012585693591920433
372,feature_372,-1.0,0.01257719922159583,-0.01257719922159583
8,K,-1.0,0.011909953446315296,-0.011909953446315296
27,SS8_B,-1.0,0.011009423349202695,-0.011009423349202695
466,feature_466,-1.0,0.010963615957561162,-0.010963615957561162
19,Y,-1.0,0.01094024199998733,-0.01094024199998733
90,feature_90,1.0,0.010713916806385544,0.010713916806385544
85,feature_85,1.0,0.010280178720543877,0.010280178720543877
459,feature_459,1.0,0.010246100383881782,0.010246100383881782
408,feature_408,-1.0,0.009981910198846373,-0.009981910198846373
454,feature_454,1.0,0.009636273489044797,0.009636273489044797
258,feature_258,-1.0,0.009529341805196581,-0.009529341805196581
155,feature_155,-1.0,0.009462769992004056,-0.009462769992004056
181,feature_181,1.0,0.009321056769760812,0.009321056769760812
251,feature_251,-1.0,0.009019966487171566,-0.009019966487171566
