Accuracy,Precision,Recall,F1,ROC_AUC,run
0.978328173374613,0.975609756097561,0.8695652173913043,0.9195402298850575,0.9876981635536023,1
0.978328173374613,0.975609756097561,0.8695652173913043,0.9195402298850575,0.9879728457071104,2
0.9721362229102167,0.9512195121951219,0.8478260869565217,0.896551724137931,0.9855399466331816,3
0.978328173374613,0.975609756097561,0.8695652173913043,0.9195402298850575,0.9891892952440746,4
0.9814241486068112,0.9878048780487805,0.8804347826086957,0.9310344827586207,0.993525349238738,5
0.9752321981424149,0.9523809523809523,0.8695652173913043,0.9090909090909091,0.9922892795479517,6
0.9767801857585139,0.9529411764705882,0.8804347826086957,0.9152542372881356,0.9902095432428191,7
0.9736842105263158,0.9629629629629629,0.8478260869565217,0.9017341040462428,0.9909354889342332,8
0.9814241486068112,0.9878048780487805,0.8804347826086957,0.9310344827586207,0.9920930780097317,9
0.978328173374613,0.9875,0.8586956521739131,0.9186046511627907,0.9819102181761105,10
