Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7011997177134791,0.6974109950592312,0.704988440367727,0.4936136830415222,0.4888164211520228,0.4984109449310216,0.740616348555288,0.7377233047268285,0.7435093923837476,0.6363208846263211,0.6242148685026683,0.6484269007499739,0.4035190615835777,0.39567804531183803,0.41136007785531736
