Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,1.116934228593622,1.116934228593622
12,P,-1.0,0.31731942540240105,-0.31731942540240105
33,AROM,1.0,0.31292820614357464,0.31292820614357464
17,V,1.0,0.29981920051663746,0.29981920051663746
2,D,-1.0,0.13017125981472555,-0.13017125981472555
31,ASA,1.0,0.11473005202075559,0.11473005202075559
7,I,1.0,0.10491648930067737,0.10491648930067737
24,SS8_E,1.0,0.10402166130640804,0.10402166130640804
19,Y,1.0,0.09445412629642909,0.09445412629642909
15,S,-1.0,0.09392431800562595,-0.09392431800562595
21,SS3_E,1.0,0.0588124864297031,0.0588124864297031
5,G,-1.0,0.057109283836826084,-0.057109283836826084
0,A,-1.0,0.051706935389131195,-0.051706935389131195
23,SS8_H,-1.0,0.05066154513818777,-0.05066154513818777
16,T,1.0,0.042210231876256755,0.042210231876256755
6,H,1.0,0.038257815348267527,0.038257815348267527
11,N,1.0,0.03643032260966803,0.03643032260966803
1,C,1.0,0.025863646800685196,0.025863646800685196
13,Q,1.0,0.018376176904454016,0.018376176904454016
8,K,1.0,0.01679062887473271,0.01679062887473271
22,SS3_C,-1.0,0.015804890234599918,-0.015804890234599918
20,SS3_H,-1.0,0.012193092044015547,-0.012193092044015547
4,F,-1.0,0.0112952117246591,-0.0112952117246591
3,E,1.0,0.010936403254349266,0.010936403254349266
18,W,-1.0,0.008582285472613051,-0.008582285472613051
9,L,-1.0,0.007925468480107946,-0.007925468480107946
14,R,-1.0,0.0070603845518143835,-0.0070603845518143835
28,SS8_T,-1.0,0.005978285711599479,-0.005978285711599479
30,SS8_-,-1.0,0.004460185044645266,-0.004460185044645266
10,M,-1.0,0.003764670731640784,-0.003764670731640784
25,SS8_G,0.0,0.0,0.0
29,SS8_S,0.0,0.0,0.0
26,SS8_I,0.0,0.0,0.0
27,SS8_B,0.0,0.0,0.0
