Feature,DirectionalMean_across_runs
GRAVY,1.048635838978758
SS3_H,0.3200908739483711
SS8_I,0.2989295803588877
feature_558,0.26594298641516173
feature_36,0.19069210409891127
feature_289,-0.16584222780048377
feature_81,0.13191431927303693
AROM,0.09337518055424912
feature_1209,-0.08934096279230806
feature_111,-0.06912621265387627
feature_209,-0.059425385546144405
feature_150,0.054925503131430777
feature_177,-0.049043308828279605
SS8_H,0.04726962515795778
feature_422,0.04543523629126926
feature_827,0.04539837266094033
F,0.04245326804064404
feature_1090,0.042268728604332485
feature_328,-0.03956183305229076
feature_138,-0.038023381714669895
feature_340,0.0350222147389862
feature_356,0.034970383688834525
feature_1115,-0.03437819009472863
feature_1154,-0.034371336840844126
feature_394,-0.032203756254589114
feature_183,0.03131599235912834
feature_1197,-0.030875602908151244
feature_740,0.03042737032262796
feature_139,0.03004353880522062
feature_1007,-0.029853471395163457
feature_949,-0.02815314921640109
feature_519,-0.025308894152100598
feature_302,-0.025198083806326366
feature_606,0.024988378176437613
feature_1027,-0.024409591253528574
feature_686,-0.021911013053463168
feature_940,-0.021896916138710854
feature_253,-0.02188151224727649
feature_368,-0.021740091431307985
feature_221,0.02152412986951659
feature_859,-0.020923987590828582
feature_1156,-0.019101998787178776
feature_207,0.018723136764258505
feature_615,0.018526041984717828
feature_856,-0.0184265915360892
feature_336,0.018340962376536936
feature_94,-0.01810548343565551
feature_88,0.017851835057919256
I,0.01774622287388681
feature_1138,0.017339491996312982
feature_576,0.017182485155943596
feature_563,0.016975140612362334
feature_77,0.016966932651063266
feature_541,-0.015938619669075334
feature_885,-0.01570109320445228
SS8_-,-0.015522652850189323
feature_332,-0.015388336176147016
feature_925,0.015266231652678219
feature_143,-0.015167676374309252
feature_582,-0.014617135206462082
feature_1133,0.014166353918640903
feature_660,0.01383724439677753
feature_1200,-0.013775215762319529
feature_44,0.013752031416525642
feature_690,0.012946715782183652
feature_695,-0.01289520596012791
feature_1079,-0.012802028379526806
feature_345,0.012749678005898674
feature_1225,0.012273542244528268
feature_1277,-0.011983165825001616
feature_832,-0.011585347737957207
feature_1091,-0.010987988018202747
feature_1147,-0.010852797528177754
feature_1006,-0.010806932107436008
feature_410,0.010649789449611669
feature_870,-0.010571210949050903
feature_906,-0.010054308909539691
feature_1263,0.009850996358842285
feature_882,-0.009635507888973242
feature_230,-0.009403669321332393
feature_459,0.009230607329095078
feature_503,0.009065730428255507
feature_1231,0.00883865802921915
feature_1049,-0.00881127166441334
feature_556,0.00876071663856583
feature_1240,-0.00870898764535957
feature_1208,0.00860474914787977
SS8_G,-0.008467096452191746
feature_480,-0.008395683038358807
feature_991,-0.008219749451791124
feature_890,0.007902127740915284
feature_665,0.007646987276536246
feature_123,0.007584470192867847
feature_1002,-0.007329135208753032
feature_342,0.00729716017117987
feature_648,-0.00726515478235982
feature_1102,0.007231281836734017
feature_63,0.0071617951309881816
feature_286,-0.007150302030095865
feature_71,0.007113862017650704
feature_516,0.0070778242578270045
feature_318,0.006725323854528055
feature_348,0.006668758745589039
feature_96,0.006645674009538904
feature_112,-0.006609864108244065
feature_309,-0.006550907038747372
feature_452,-0.006521375433219989
feature_608,-0.006496080726303898
feature_268,0.0064474369068941596
feature_162,-0.0063008627834887
feature_1221,0.0062973605029816625
feature_547,-0.006234974298652374
feature_153,0.00622861964032271
feature_461,-0.006161586317678309
feature_40,0.006156640493793623
feature_766,-0.006148747502621129
feature_1111,0.006046763662495973
feature_671,-0.0059024253518243286
feature_90,0.005757803190893106
feature_599,0.005716734510546451
feature_407,-0.005713699210494272
feature_767,-0.005637225471781594
feature_1258,0.005582936890349139
feature_529,-0.005551585036249053
feature_1017,-0.005513286869161008
feature_189,-0.005447438036138784
feature_819,-0.0053516380298680956
feature_715,-0.005250834809212252
feature_483,-0.005168119204319271
feature_420,0.005138299344525738
feature_565,-0.005118619913402241
feature_1059,0.005103258962778017
feature_1019,-0.005051005991472792
feature_748,-0.004927865591401808
feature_194,-0.00491524107661425
feature_790,0.0049080527436512165
feature_490,-0.004872661881037123
feature_993,-0.004847237824357975
feature_700,-0.0048326911964866135
feature_1116,0.004822469728898378
feature_426,0.004808750799141232
feature_838,0.00478433944408534
feature_872,0.004752828333363863
feature_185,0.00471061261511333
feature_380,-0.004647976047944861
feature_1146,-0.0045778911270238564
feature_1195,0.004541129804287915
feature_100,0.004538141850627733
feature_844,-0.004486377780888249
feature_179,-0.0044832090936759664
feature_212,-0.004386638040206591
feature_964,-0.0043804279008729
feature_532,-0.004251923029922703
feature_849,0.004245252318012906
feature_1238,-0.00419646512833703
feature_1018,-0.004089060825290312
feature_372,-0.00399848172067309
feature_1212,0.003983137307854029
feature_583,-0.003971750342036733
feature_425,0.00395573713211588
feature_863,-0.003929425878484465
feature_813,-0.003900704643092635
feature_472,-0.003829018686043932
feature_1071,0.0038147712633605966
feature_768,-0.0037728310981311247
feature_877,-0.0037428623896364572
feature_589,-0.0037392797668731443
feature_506,0.003739251536621039
feature_1176,0.0036987259888393103
feature_1162,0.0036982921922771874
feature_1009,0.003656862598463756
feature_783,-0.0036256257805281334
SS8_E,-0.0036136111908582147
feature_235,-0.0035852104965032024
feature_355,-0.003570945360717219
feature_579,0.0035424282643854396
feature_812,-0.003506707968270008
feature_936,-0.0034845900644368136
feature_376,0.003478566167862146
feature_319,0.0034432742538764508
L,0.003442536240679122
SS8_B,-0.0034383529324873915
feature_486,0.00343165384290392
feature_429,-0.0034124356554444913
feature_1169,0.003387081459700768
feature_1061,0.003385221381065417
feature_572,-0.0033816370661958113
feature_327,0.0033686679220681463
feature_448,-0.0033672758263558118
feature_80,-0.003340723257763584
feature_449,0.0033381260826452915
feature_140,-0.003337599270486795
feature_765,-0.0033369209500211305
feature_102,-0.0033102999456294984
feature_465,0.003300969412519451
feature_64,0.003299610555299752
feature_269,-0.0032819348274928857
S,-0.0032751361686977455
feature_497,-0.0032687352273823612
feature_49,-0.0032359870947637785
feature_202,-0.0031855152119933785
