Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,1.0253950547452413,1.0253950547452413
20,SS3_H,1.0,0.3795409691976073,0.3795409691976073
26,SS8_I,1.0,0.3061715461910367,0.3061715461910367
558,feature_558,1.0,0.23231938202238453,0.23231938202238453
36,feature_36,1.0,0.21082505054960562,0.21082505054960562
1209,feature_1209,-1.0,0.20157533906605035,-0.20157533906605035
138,feature_138,-1.0,0.16865875687446338,-0.16865875687446338
81,feature_81,1.0,0.11202722989251454,0.11202722989251454
111,feature_111,-1.0,0.08611608180998302,-0.08611608180998302
239,feature_239,1.0,0.08290667717779952,0.08290667717779952
25,SS8_G,-1.0,0.07834772507364708,-0.07834772507364708
1007,feature_1007,-1.0,0.07693375653015758,-0.07693375653015758
328,feature_328,-1.0,0.07333901861772374,-0.07333901861772374
906,feature_906,-1.0,0.0707590129601551,-0.0707590129601551
289,feature_289,-1.0,0.06685853251982855,-0.06685853251982855
177,feature_177,-1.0,0.05366906459004058,-0.05366906459004058
194,feature_194,-1.0,0.053282039287208795,-0.053282039287208795
139,feature_139,1.0,0.04889241232685347,0.04889241232685347
209,feature_209,-1.0,0.04738480927840792,-0.04738480927840792
1115,feature_1115,-1.0,0.045780281881590244,-0.045780281881590244
740,feature_740,1.0,0.03964391144314973,0.03964391144314973
556,feature_556,1.0,0.03893216303039626,0.03893216303039626
422,feature_422,1.0,0.03768825081269637,0.03768825081269637
394,feature_394,-1.0,0.03719651407040635,-0.03719651407040635
1079,feature_1079,-1.0,0.037087269010763396,-0.037087269010763396
949,feature_949,-1.0,0.03537618595213849,-0.03537618595213849
790,feature_790,1.0,0.03174731816333376,0.03174731816333376
827,feature_827,1.0,0.03152837442819971,0.03152837442819971
7,I,1.0,0.029708247903068273,0.029708247903068273
183,feature_183,1.0,0.02951244072784957,0.02951244072784957
660,feature_660,1.0,0.02831298174297134,0.02831298174297134
1138,feature_1138,1.0,0.027606931076532427,0.027606931076532427
336,feature_336,1.0,0.027251258640842744,0.027251258640842744
1156,feature_1156,-1.0,0.025663914555793386,-0.025663914555793386
356,feature_356,1.0,0.023701216414593964,0.023701216414593964
1197,feature_1197,-1.0,0.02332113129247463,-0.02332113129247463
368,feature_368,-1.0,0.022542063436134376,-0.022542063436134376
88,feature_88,1.0,0.02218280230445275,0.02218280230445275
481,feature_481,-1.0,0.021784817512717658,-0.021784817512717658
342,feature_342,1.0,0.02044060941675113,0.02044060941675113
202,feature_202,-1.0,0.02026771475274863,-0.02026771475274863
749,feature_749,-1.0,0.020237144070168026,-0.020237144070168026
230,feature_230,-1.0,0.020204760326799243,-0.020204760326799243
