Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
26,SS8_I,1.0,0.4053602775137915,0.4053602775137915
6,H,1.0,0.383957470943869,0.383957470943869
32,GRAVY,1.0,0.3555483095820307,0.3555483095820307
29,SS8_S,-1.0,0.33925128556582235,-0.33925128556582235
21,SS3_E,1.0,0.22395904114376655,0.22395904114376655
24,SS8_E,1.0,0.20884333708578,0.20884333708578
17,V,1.0,0.18025669988109508,0.18025669988109508
4,F,-1.0,0.16014453910639775,-0.16014453910639775
28,SS8_T,-1.0,0.15748611911002472,-0.15748611911002472
13,Q,1.0,0.15604826748657197,0.15604826748657197
31,ASA,1.0,0.12921155482596172,0.12921155482596172
25,SS8_G,-1.0,0.11305392158423798,-0.11305392158423798
15,S,1.0,0.10517341764736991,0.10517341764736991
20,SS3_H,1.0,0.10228065333544945,0.10228065333544945
23,SS8_H,-1.0,0.08879187156419877,-0.08879187156419877
22,SS3_C,-1.0,0.07426387373176972,-0.07426387373176972
10,M,-1.0,0.06524682845431193,-0.06524682845431193
19,Y,-1.0,0.05945233849333205,-0.05945233849333205
11,N,1.0,0.05594123500710347,0.05594123500710347
0,A,-1.0,0.04896977374506345,-0.04896977374506345
16,T,1.0,0.047987520547644345,0.047987520547644345
7,I,1.0,0.046955016272703064,0.046955016272703064
12,P,-1.0,0.04635910896226404,-0.04635910896226404
2,D,-1.0,0.04086223228508076,-0.04086223228508076
9,L,-1.0,0.039888836282988664,-0.039888836282988664
18,W,-1.0,0.03975707093769785,-0.03975707093769785
8,K,1.0,0.032937674816984897,0.032937674816984897
14,R,-1.0,0.032259276868266545,-0.032259276868266545
30,SS8_-,1.0,0.032023614925372736,0.032023614925372736
33,AROM,-1.0,0.028512061014041343,-0.028512061014041343
27,SS8_B,-1.0,0.023947500119256605,-0.023947500119256605
1,C,1.0,0.023484511070525738,0.023484511070525738
5,G,1.0,0.023376313783633428,0.023376313783633428
3,E,1.0,0.014437875809420544,0.014437875809420544
