Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.6220492084435072,0.6220492084435072
24,SS8_E,1.0,0.40719832618193036,0.40719832618193036
17,V,1.0,0.2638417484016694,0.2638417484016694
21,SS3_E,1.0,0.22077013515668945,0.22077013515668945
6,H,1.0,0.2048146429349222,0.2048146429349222
13,Q,1.0,0.19342857421823395,0.19342857421823395
11,N,1.0,0.18826546096910995,0.18826546096910995
29,SS8_S,-1.0,0.14401826440227253,-0.14401826440227253
12,P,-1.0,0.1235125918422854,-0.1235125918422854
28,SS8_T,-1.0,0.11811928420937605,-0.11811928420937605
26,SS8_I,1.0,0.11604071012641581,0.11604071012641581
25,SS8_G,-1.0,0.10373282811128966,-0.10373282811128966
14,R,1.0,0.09555216371511759,0.09555216371511759
31,ASA,1.0,0.0838689811961705,0.0838689811961705
16,T,1.0,0.0819960497185593,0.0819960497185593
10,M,-1.0,0.07471142149922073,-0.07471142149922073
22,SS3_C,-1.0,0.06364226666744945,-0.06364226666744945
23,SS8_H,-1.0,0.06013280535623187,-0.06013280535623187
0,A,-1.0,0.06005469059114803,-0.06005469059114803
18,W,-1.0,0.06003575382345874,-0.06003575382345874
2,D,-1.0,0.05962953137762875,-0.05962953137762875
19,Y,-1.0,0.056073636676810486,-0.056073636676810486
20,SS3_H,1.0,0.05521043529357272,0.05521043529357272
15,S,1.0,0.05384191727440917,0.05384191727440917
27,SS8_B,-1.0,0.052755464991426484,-0.052755464991426484
1,C,-1.0,0.044038267221515145,-0.044038267221515145
7,I,-1.0,0.04022174859440945,-0.04022174859440945
4,F,-1.0,0.03839192289388233,-0.03839192289388233
33,AROM,1.0,0.03207714031907494,0.03207714031907494
8,K,1.0,0.029989793256348055,0.029989793256348055
5,G,1.0,0.027734674528205994,0.027734674528205994
9,L,1.0,0.026555847270392896,0.026555847270392896
3,E,1.0,0.016626401858281886,0.016626401858281886
30,SS8_-,1.0,0.01349522173280863,0.01349522173280863
