Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.9071527793421699,0.9071527793421699
22,SS3_C,-1.0,0.7418405600488717,-0.7418405600488717
26,SS8_I,1.0,0.4097300420118335,0.4097300420118335
12,P,1.0,0.38852724290435026,0.38852724290435026
33,AROM,1.0,0.30374548165011805,0.30374548165011805
8,K,-1.0,0.22115513143800505,-0.22115513143800505
31,ASA,1.0,0.18516208211109433,0.18516208211109433
15,S,-1.0,0.13881889396347707,-0.13881889396347707
20,SS3_H,1.0,0.13148380968806198,0.13148380968806198
7,I,1.0,0.12855320487959632,0.12855320487959632
13,Q,-1.0,0.12792941826781543,-0.12792941826781543
0,A,-1.0,0.12041341306973377,-0.12041341306973377
1,C,-1.0,0.11621393019930552,-0.11621393019930552
10,M,-1.0,0.11328248782543983,-0.11328248782543983
9,L,1.0,0.10843344075260285,0.10843344075260285
2,D,-1.0,0.07750928802693954,-0.07750928802693954
3,E,-1.0,0.06566248332765486,-0.06566248332765486
11,N,-1.0,0.051291535336028204,-0.051291535336028204
18,W,-1.0,0.04595874243533005,-0.04595874243533005
5,G,-1.0,0.043094293796205774,-0.043094293796205774
27,SS8_B,1.0,0.04109799030202462,0.04109799030202462
4,F,1.0,0.039773007717888824,0.039773007717888824
25,SS8_G,1.0,0.029783395747649734,0.029783395747649734
21,SS3_E,-1.0,0.02787828272129608,-0.02787828272129608
16,T,-1.0,0.027265907410236823,-0.027265907410236823
6,H,-1.0,0.02226919347401586,-0.02226919347401586
19,Y,-1.0,0.022232891804129472,-0.022232891804129472
23,SS8_H,1.0,0.021764397611551255,0.021764397611551255
29,SS8_S,-1.0,0.02092611286037123,-0.02092611286037123
14,R,-1.0,0.018778031391122125,-0.018778031391122125
24,SS8_E,1.0,0.018042998274795347,0.018042998274795347
17,V,-1.0,0.01794381759192137,-0.01794381759192137
30,SS8_-,-1.0,0.016300704853899537,-0.016300704853899537
28,SS8_T,-1.0,0.013566466582002818,-0.013566466582002818
