Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.9691950464396285,0.966834401582076,0.971555691297181,0.8852662424226947,0.8762530067790784,0.894279478066311,0.9718254591115993,0.968458832012106,0.9751920862110927,0.9428643254998252,0.928010395277843,0.9577182557218075,0.8347826086956521,0.8202126864739345,0.8493525309173697
