Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,1.1467433617437854,1.1467433617437854
17,V,1.0,0.4406009419192997,0.4406009419192997
33,AROM,1.0,0.2789703224006941,0.2789703224006941
31,ASA,-1.0,0.22693025329140415,-0.22693025329140415
12,P,-1.0,0.22351522560598003,-0.22351522560598003
22,SS3_C,-1.0,0.16218831603560988,-0.16218831603560988
3,E,1.0,0.1123589437591114,0.1123589437591114
15,S,-1.0,0.1057563601099278,-0.1057563601099278
2,D,-1.0,0.08024246612063096,-0.08024246612063096
11,N,1.0,0.07225789136339676,0.07225789136339676
9,L,-1.0,0.0647763413241819,-0.0647763413241819
7,I,1.0,0.06157604248676796,0.06157604248676796
23,SS8_H,1.0,0.056388039505938535,0.056388039505938535
13,Q,1.0,0.053836684873158895,0.053836684873158895
20,SS3_H,1.0,0.046299198794208414,0.046299198794208414
18,W,1.0,0.045223180652225886,0.045223180652225886
6,H,1.0,0.04464242325707815,0.04464242325707815
1,C,1.0,0.037751775045763714,0.037751775045763714
30,SS8_-,-1.0,0.030656297845489375,-0.030656297845489375
8,K,-1.0,0.03004871855994818,-0.03004871855994818
21,SS3_E,1.0,0.023851060018320155,0.023851060018320155
0,A,1.0,0.02182573278495221,0.02182573278495221
5,G,-1.0,0.018560760394541225,-0.018560760394541225
14,R,-1.0,0.013820047014170818,-0.013820047014170818
28,SS8_T,-1.0,0.013585112549826325,-0.013585112549826325
4,F,-1.0,0.012530605048322086,-0.012530605048322086
16,T,-1.0,0.009327718192176615,-0.009327718192176615
10,M,-1.0,0.005436506677748236,-0.005436506677748236
19,Y,1.0,0.004154428349088423,0.004154428349088423
24,SS8_E,1.0,0.003202357045396332,0.003202357045396332
25,SS8_G,0.0,0.0,0.0
29,SS8_S,0.0,0.0,0.0
26,SS8_I,0.0,0.0,0.0
27,SS8_B,0.0,0.0,0.0
