Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,1.0647671919376294,1.0647671919376294
17,V,1.0,0.4855254039401163,0.4855254039401163
33,AROM,1.0,0.36263808546257065,0.36263808546257065
12,P,-1.0,0.21367414862178333,-0.21367414862178333
22,SS3_C,-1.0,0.2126220617610972,-0.2126220617610972
31,ASA,-1.0,0.20100206090293893,-0.20100206090293893
2,D,-1.0,0.13629177884045457,-0.13629177884045457
15,S,-1.0,0.10488850041179744,-0.10488850041179744
11,N,1.0,0.08127453927762439,0.08127453927762439
30,SS8_-,1.0,0.06845931280820157,0.06845931280820157
6,H,1.0,0.0630914032253443,0.0630914032253443
1,C,1.0,0.060663473618138654,0.060663473618138654
21,SS3_E,1.0,0.05858248069482954,0.05858248069482954
7,I,1.0,0.05577091212031752,0.05577091212031752
19,Y,1.0,0.04736512420776931,0.04736512420776931
13,Q,1.0,0.029531605935407663,0.029531605935407663
28,SS8_T,-1.0,0.02732213722949365,-0.02732213722949365
0,A,-1.0,0.025592868740452798,-0.025592868740452798
16,T,-1.0,0.024546981635122565,-0.024546981635122565
20,SS3_H,1.0,0.023016185119269707,0.023016185119269707
3,E,1.0,0.021576824142937035,0.021576824142937035
24,SS8_E,1.0,0.01949985683399919,0.01949985683399919
4,F,1.0,0.019398553000938124,0.019398553000938124
14,R,-1.0,0.015661142255051167,-0.015661142255051167
8,K,1.0,0.015420568731163277,0.015420568731163277
5,G,-1.0,0.014903759431092211,-0.014903759431092211
10,M,-1.0,0.011008544952540998,-0.011008544952540998
9,L,1.0,0.010546025940800039,0.010546025940800039
29,SS8_S,-1.0,0.010444120735111601,-0.010444120735111601
23,SS8_H,-1.0,0.005770067650585222,-0.005770067650585222
25,SS8_G,0.0,0.0,0.0
18,W,0.0,0.0,0.0
26,SS8_I,0.0,0.0,0.0
27,SS8_B,0.0,0.0,0.0
