Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7924187725631768,0.7838751930510808,0.8009623520752729,0.7025787383525139,0.6855300435063928,0.7196274331986351,0.8598418079096046,0.8525102619786161,0.8671733538405931,0.727261978537957,0.7149712971541886,0.7395526599217255,0.6809999999999999,0.6501943988784226,0.7118056011215773
