Feature,DirectionalMean_across_runs
feature_232,0.17646909304826464
C,-0.14561014293590976
feature_367,-0.1138274589749236
feature_224,0.09115672858006521
feature_78,-0.07455756841126229
feature_89,-0.06811572115056182
feature_118,-0.06010052305057576
feature_419,-0.041937204560893684
feature_233,0.039167134881735344
feature_220,-0.03869024029894519
feature_116,-0.038569126749451545
feature_464,0.03730540999766744
feature_383,0.03704806609552733
feature_96,-0.03523632947725465
feature_282,0.03510238871355757
feature_169,0.03361639164101952
feature_294,0.03055296594363933
feature_181,0.030118863445501444
feature_39,0.029510492423902978
feature_148,0.028484600316113412
feature_217,-0.027307763876704538
feature_406,-0.026679176571401036
SS3_C,-0.024992580497510516
feature_214,-0.024402390117062175
feature_111,0.02309727954718596
H,-0.023036701908738976
feature_269,-0.022871418028973238
feature_136,-0.02275888477786244
feature_443,-0.022172726721615413
feature_401,0.020891770426625773
feature_274,0.019554591017011586
feature_356,0.019272140285631824
feature_284,0.01908382086933968
feature_466,-0.018149588418114277
feature_166,-0.017862373386097842
feature_316,-0.017756221960015438
D,0.01723009813693072
L,-0.01697835669419298
feature_325,-0.016810052662530273
feature_126,-0.016530467448264898
feature_57,0.016169592660213856
feature_146,0.01589479578826398
feature_216,-0.015777348334387938
feature_326,0.015569310554023502
feature_105,0.015073294822685712
feature_45,0.014794771092008685
feature_87,0.014533202219178221
feature_202,0.01435125861189816
ASA,-0.014100625917435055
feature_327,0.013640282507071236
feature_163,0.013140166072234524
feature_101,0.012824421214322795
feature_361,0.012632663779012784
feature_339,0.012408561680453015
feature_434,-0.012343137085699691
feature_317,-0.01224271569092992
feature_55,0.012239142011164016
feature_427,0.012089160439315384
feature_160,-0.011694335794389575
S,-0.011638595549920815
feature_417,0.011570012753844677
feature_142,0.01142725783332677
feature_304,-0.011256481230122763
feature_43,-0.011224248309441257
feature_60,0.011221938577982605
A,0.0110287002386678
feature_393,-0.011019923373377755
feature_162,0.010828398777342707
feature_335,-0.010614439521319978
feature_373,0.010397963999654454
feature_303,-0.010324600027234992
feature_479,0.009904440109546815
feature_457,0.009880808090650086
Q,-0.009880457655537989
feature_300,0.009799917796868837
feature_278,-0.009790415755756897
feature_210,0.009626154958296064
