Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.7294283697953423,0.7264256265499043,0.7324311130407803,0.5725233693261716,0.5633468692144777,0.5816998694378656,0.7718261865551723,0.7696200068119846,0.77403236629836,0.6661373209750553,0.6609427873079387,0.6713318546421719,0.5023460410557185,0.4878701576950873,0.5168219244163496
