Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
575,feature_575,-1.0,0.16829337841266065,-0.16829337841266065
669,feature_669,-1.0,0.1244496595925189,-0.1244496595925189
222,feature_222,1.0,0.10774076940424299,0.10774076940424299
884,feature_884,1.0,0.08007030059416967,0.08007030059416967
112,feature_112,-1.0,0.07943629630729827,-0.07943629630729827
370,feature_370,1.0,0.07703057739653174,0.07703057739653174
478,feature_478,1.0,0.0701252481253498,0.0701252481253498
242,feature_242,1.0,0.06348810306314435,0.06348810306314435
129,feature_129,-1.0,0.0502958561461832,-0.0502958561461832
39,feature_39,-1.0,0.04645621050485986,-0.04645621050485986
1174,feature_1174,1.0,0.04287916405293096,0.04287916405293096
847,feature_847,1.0,0.04167926046426052,0.04167926046426052
860,feature_860,1.0,0.041616705034261736,0.041616705034261736
341,feature_341,-1.0,0.04056362723866163,-0.04056362723866163
299,feature_299,-1.0,0.039688519530864705,-0.039688519530864705
240,feature_240,-1.0,0.03774882639092802,-0.03774882639092802
532,feature_532,-1.0,0.03401984486430626,-0.03401984486430626
922,feature_922,1.0,0.0339721064390615,0.0339721064390615
753,feature_753,-1.0,0.031547106374302164,-0.031547106374302164
501,feature_501,1.0,0.031520374011583245,0.031520374011583245
849,feature_849,-1.0,0.02914262284975745,-0.02914262284975745
416,feature_416,1.0,0.02893522506973392,0.02893522506973392
279,feature_279,-1.0,0.028213492745597715,-0.028213492745597715
333,feature_333,-1.0,0.028047408210815597,-0.028047408210815597
426,feature_426,1.0,0.027813262238056587,0.027813262238056587
537,feature_537,-1.0,0.02769595314459991,-0.02769595314459991
309,feature_309,-1.0,0.02763392050787278,-0.02763392050787278
735,feature_735,-1.0,0.026595608526976136,-0.026595608526976136
156,feature_156,-1.0,0.02650744893753247,-0.02650744893753247
354,feature_354,1.0,0.0264039787501021,0.0264039787501021
670,feature_670,1.0,0.025545002486303165,0.025545002486303165
249,feature_249,1.0,0.024305195406141147,0.024305195406141147
196,feature_196,1.0,0.023235691446912066,0.023235691446912066
800,feature_800,-1.0,0.023135192349518028,-0.023135192349518028
881,feature_881,-1.0,0.02304093518993993,-0.02304093518993993
1275,feature_1275,-1.0,0.022295388708455485,-0.022295388708455485
1240,feature_1240,-1.0,0.022251859393759277,-0.022251859393759277
1223,feature_1223,-1.0,0.021759018084134975,-0.021759018084134975
807,feature_807,1.0,0.02123476078644079,0.02123476078644079
300,feature_300,-1.0,0.02095642653021396,-0.02095642653021396
419,feature_419,-1.0,0.020365003931880295,-0.020365003931880295
128,feature_128,1.0,0.02008448333357972,0.02008448333357972
1228,feature_1228,-1.0,0.01870745533581191,-0.01870745533581191
133,feature_133,-1.0,0.018434495158496083,-0.018434495158496083
724,feature_724,-1.0,0.018138460740546966,-0.018138460740546966
197,feature_197,1.0,0.01794925841416505,0.01794925841416505
17,V,1.0,0.01763230435929528,0.01763230435929528
174,feature_174,1.0,0.017453207801332655,0.017453207801332655
897,feature_897,-1.0,0.01725398548549193,-0.01725398548549193
211,feature_211,-1.0,0.016395750536012145,-0.016395750536012145
145,feature_145,1.0,0.01547138588002772,0.01547138588002772
447,feature_447,1.0,0.015190969224869332,0.015190969224869332
1010,feature_1010,1.0,0.015022442276974721,0.015022442276974721
1044,feature_1044,-1.0,0.0149201496457687,-0.0149201496457687
1058,feature_1058,-1.0,0.014759604472321984,-0.014759604472321984
1041,feature_1041,1.0,0.01472932856378358,0.01472932856378358
690,feature_690,-1.0,0.014435633968347373,-0.014435633968347373
1091,feature_1091,-1.0,0.014302125560373604,-0.014302125560373604
175,feature_175,-1.0,0.013594360648504273,-0.013594360648504273
1245,feature_1245,1.0,0.012983329183197041,0.012983329183197041
289,feature_289,-1.0,0.012948097449992152,-0.012948097449992152
854,feature_854,-1.0,0.012860742335556273,-0.012860742335556273
389,feature_389,-1.0,0.01252623719595003,-0.01252623719595003
917,feature_917,-1.0,0.01249529353109697,-0.01249529353109697
118,feature_118,1.0,0.01221443667650194,0.01221443667650194
571,feature_571,1.0,0.012109617993558818,0.012109617993558818
1149,feature_1149,1.0,0.011833914734517599,0.011833914734517599
165,feature_165,1.0,0.0117189100890607,0.0117189100890607
1161,feature_1161,1.0,0.011626116456029338,0.011626116456029338
910,feature_910,-1.0,0.011522518782122793,-0.011522518782122793
554,feature_554,1.0,0.011237433421508923,0.011237433421508923
342,feature_342,1.0,0.011176460439081829,0.011176460439081829
1086,feature_1086,-1.0,0.01113257122018997,-0.01113257122018997
148,feature_148,1.0,0.011012115195604836,0.011012115195604836
1040,feature_1040,1.0,0.011009618557459062,0.011009618557459062
536,feature_536,-1.0,0.01100814406593617,-0.01100814406593617
949,feature_949,-1.0,0.010972828810272938,-0.010972828810272938
762,feature_762,-1.0,0.010840612967970786,-0.010840612967970786
1082,feature_1082,1.0,0.010839384060756145,0.010839384060756145
202,feature_202,1.0,0.010618815944588437,0.010618815944588437
733,feature_733,-1.0,0.010314681540528664,-0.010314681540528664
661,feature_661,-1.0,0.0102838761889695,-0.0102838761889695
1270,feature_1270,1.0,0.010177934851431742,0.010177934851431742
777,feature_777,1.0,0.010111263277888824,0.010111263277888824
193,feature_193,1.0,0.010108171078362555,0.010108171078362555
1103,feature_1103,-1.0,0.009835162642519992,-0.009835162642519992
822,feature_822,1.0,0.009521331028593975,0.009521331028593975
872,feature_872,1.0,0.009392899331700658,0.009392899331700658
381,feature_381,1.0,0.009354503993251558,0.009354503993251558
272,feature_272,-1.0,0.009267321029522586,-0.009267321029522586
377,feature_377,1.0,0.009206497814033278,0.009206497814033278
162,feature_162,-1.0,0.008956647128168512,-0.008956647128168512
507,feature_507,-1.0,0.008910566412627927,-0.008910566412627927
1090,feature_1090,-1.0,0.008785862054975686,-0.008785862054975686
391,feature_391,-1.0,0.008497341681174655,-0.008497341681174655
1200,feature_1200,1.0,0.008463101772934377,0.008463101772934377
1194,feature_1194,-1.0,0.00821516318925522,-0.00821516318925522
407,feature_407,-1.0,0.008209105582450428,-0.008209105582450428
481,feature_481,-1.0,0.00818183571586812,-0.00818183571586812
1199,feature_1199,1.0,0.008119691207662988,0.008119691207662988
1212,feature_1212,-1.0,0.007939716387751072,-0.007939716387751072
35,feature_35,-1.0,0.007846128721165822,-0.007846128721165822
559,feature_559,-1.0,0.007735704801735004,-0.007735704801735004
1197,feature_1197,-1.0,0.007557229579483484,-0.007557229579483484
1043,feature_1043,1.0,0.007382779616300783,0.007382779616300783
635,feature_635,-1.0,0.007368090846761134,-0.007368090846761134
566,feature_566,1.0,0.00733833425685748,0.00733833425685748
1114,feature_1114,1.0,0.007304625064550287,0.007304625064550287
31,ASA,-1.0,0.00721499116976543,-0.00721499116976543
858,feature_858,1.0,0.007191007648227135,0.007191007648227135
889,feature_889,1.0,0.007136180321741014,0.007136180321741014
490,feature_490,1.0,0.007100007243635147,0.007100007243635147
271,feature_271,1.0,0.006781590362295294,0.006781590362295294
1175,feature_1175,-1.0,0.006683459963329905,-0.006683459963329905
1034,feature_1034,-1.0,0.006681124604226008,-0.006681124604226008
275,feature_275,1.0,0.006587445353096365,0.006587445353096365
582,feature_582,-1.0,0.006570540197183324,-0.006570540197183324
655,feature_655,1.0,0.006539865963458365,0.006539865963458365
345,feature_345,1.0,0.006519267913075351,0.006519267913075351
477,feature_477,-1.0,0.006462806972838361,-0.006462806972838361
15,S,-1.0,0.006454701949613967,-0.006454701949613967
52,feature_52,-1.0,0.006441445283751528,-0.006441445283751528
378,feature_378,-1.0,0.006416696006931105,-0.006416696006931105
865,feature_865,-1.0,0.006401185595936085,-0.006401185595936085
940,feature_940,1.0,0.006380639508922841,0.006380639508922841
1066,feature_1066,1.0,0.006358784921111273,0.006358784921111273
56,feature_56,1.0,0.006299057166925237,0.006299057166925237
1035,feature_1035,1.0,0.006102203632712547,0.006102203632712547
758,feature_758,1.0,0.006015315211380808,0.006015315211380808
98,feature_98,1.0,0.005930475169989239,0.005930475169989239
784,feature_784,1.0,0.0058488018708486265,0.0058488018708486265
630,feature_630,1.0,0.005842513922806603,0.005842513922806603
319,feature_319,-1.0,0.0057144693232882345,-0.0057144693232882345
614,feature_614,-1.0,0.005551290535449968,-0.005551290535449968
1151,feature_1151,1.0,0.005514000774325163,0.005514000774325163
1026,feature_1026,-1.0,0.0054162940422019315,-0.0054162940422019315
383,feature_383,-1.0,0.005346337208916655,-0.005346337208916655
522,feature_522,1.0,0.005311037990158643,0.005311037990158643
529,feature_529,-1.0,0.005196559268758467,-0.005196559268758467
369,feature_369,-1.0,0.005185226127970606,-0.005185226127970606
958,feature_958,-1.0,0.0051798887278984105,-0.0051798887278984105
857,feature_857,-1.0,0.00513111433095451,-0.00513111433095451
458,feature_458,1.0,0.005018296405935687,0.005018296405935687
934,feature_934,1.0,0.005011160246724632,0.005011160246724632
823,feature_823,1.0,0.004952676246001757,0.004952676246001757
519,feature_519,-1.0,0.004942635016685727,-0.004942635016685727
152,feature_152,-1.0,0.0048644213998696164,-0.0048644213998696164
84,feature_84,-1.0,0.004812049256866703,-0.004812049256866703
