Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
222,feature_222,1.0,0.15761458365136904,0.15761458365136904
884,feature_884,1.0,0.10504554955724649,0.10504554955724649
575,feature_575,-1.0,0.10180153813794454,-0.10180153813794454
1040,feature_1040,1.0,0.08058147591705749,0.08058147591705749
669,feature_669,-1.0,0.06578335571412122,-0.06578335571412122
916,feature_916,-1.0,0.06555876190062555,-0.06555876190062555
536,feature_536,-1.0,0.06357760478890391,-0.06357760478890391
426,feature_426,1.0,0.06242815178436812,0.06242815178436812
112,feature_112,-1.0,0.05741857100448071,-0.05741857100448071
242,feature_242,1.0,0.052860580885158416,0.052860580885158416
922,feature_922,1.0,0.04981524098424884,0.04981524098424884
39,feature_39,-1.0,0.04410845230088267,-0.04410845230088267
849,feature_849,-1.0,0.04405731277721994,-0.04405731277721994
129,feature_129,-1.0,0.04391110114302043,-0.04391110114302043
910,feature_910,-1.0,0.04014123073569624,-0.04014123073569624
0,A,1.0,0.03766525121001903,0.03766525121001903
309,feature_309,-1.0,0.036810716302203096,-0.036810716302203096
777,feature_777,1.0,0.03646903390808875,0.03646903390808875
735,feature_735,-1.0,0.035852645095631124,-0.035852645095631124
198,feature_198,1.0,0.03494245313733165,0.03494245313733165
860,feature_860,1.0,0.03311755626982053,0.03311755626982053
513,feature_513,1.0,0.03175443272501658,0.03175443272501658
1086,feature_1086,-1.0,0.030157231186353495,-0.030157231186353495
501,feature_501,1.0,0.030112810783571826,0.030112810783571826
383,feature_383,-1.0,0.027973508289788486,-0.027973508289788486
354,feature_354,1.0,0.027913448041499027,0.027913448041499027
211,feature_211,-1.0,0.027566434442016383,-0.027566434442016383
389,feature_389,-1.0,0.027349274944204055,-0.027349274944204055
77,feature_77,1.0,0.027000953384460145,0.027000953384460145
743,feature_743,1.0,0.02638699099171461,0.02638699099171461
231,feature_231,1.0,0.026149739058279768,0.026149739058279768
881,feature_881,-1.0,0.025681565268570957,-0.025681565268570957
1190,feature_1190,1.0,0.0248157315613626,0.0248157315613626
240,feature_240,-1.0,0.02462295265408551,-0.02462295265408551
1245,feature_1245,1.0,0.023924287738807712,0.023924287738807712
156,feature_156,-1.0,0.02307959853641676,-0.02307959853641676
655,feature_655,1.0,0.022716376083151794,0.022716376083151794
1174,feature_1174,1.0,0.022455266997850987,0.022455266997850987
1060,feature_1060,1.0,0.022035372518572904,0.022035372518572904
416,feature_416,1.0,0.021115341127019596,0.021115341127019596
128,feature_128,1.0,0.020130735898514104,0.020130735898514104
847,feature_847,1.0,0.020029530341087426,0.020029530341087426
630,feature_630,1.0,0.019884979798222478,0.019884979798222478
478,feature_478,1.0,0.018075424719995115,0.018075424719995115
58,feature_58,1.0,0.017537927019456705,0.017537927019456705
1026,feature_1026,-1.0,0.017397167875814357,-0.017397167875814357
689,feature_689,1.0,0.017030504754876906,0.017030504754876906
279,feature_279,-1.0,0.01702789264789213,-0.01702789264789213
1177,feature_1177,1.0,0.016407121673480254,0.016407121673480254
397,feature_397,1.0,0.01574625495121182,0.01574625495121182
131,feature_131,1.0,0.015547754758690606,0.015547754758690606
152,feature_152,-1.0,0.015397584273148208,-0.015397584273148208
1191,feature_1191,1.0,0.014922325357309484,0.014922325357309484
807,feature_807,1.0,0.014560120359874867,0.014560120359874867
333,feature_333,-1.0,0.014373705699109753,-0.014373705699109753
1091,feature_1091,-1.0,0.014075294300306494,-0.014075294300306494
319,feature_319,-1.0,0.013893913655921061,-0.013893913655921061
1064,feature_1064,-1.0,0.013738676175403378,-0.013738676175403378
535,feature_535,1.0,0.013643422669732296,0.013643422669732296
300,feature_300,-1.0,0.013612649343829485,-0.013612649343829485
283,feature_283,-1.0,0.01349286664530085,-0.01349286664530085
447,feature_447,1.0,0.013339075572884423,0.013339075572884423
48,feature_48,1.0,0.013166163933217432,0.013166163933217432
940,feature_940,1.0,0.012852481428381673,0.012852481428381673
1175,feature_1175,-1.0,0.012463481706181402,-0.012463481706181402
370,feature_370,1.0,0.01229334777688093,0.01229334777688093
1044,feature_1044,-1.0,0.012265258249754753,-0.012265258249754753
1070,feature_1070,-1.0,0.01168605599742337,-0.01168605599742337
1184,feature_1184,-1.0,0.011625647277302874,-0.011625647277302874
82,feature_82,1.0,0.011415766806580793,0.011415766806580793
580,feature_580,-1.0,0.011361133477578587,-0.011361133477578587
809,feature_809,1.0,0.011204785863034854,0.011204785863034854
458,feature_458,1.0,0.01111959145226939,0.01111959145226939
904,feature_904,-1.0,0.011053523754432823,-0.011053523754432823
1223,feature_1223,-1.0,0.010865131416699323,-0.010865131416699323
175,feature_175,-1.0,0.010819645698502547,-0.010819645698502547
569,feature_569,-1.0,0.010768242511970897,-0.010768242511970897
854,feature_854,-1.0,0.010706552180109888,-0.010706552180109888
342,feature_342,1.0,0.010664187109578671,0.010664187109578671
851,feature_851,-1.0,0.010632165785870685,-0.010632165785870685
299,feature_299,-1.0,0.010609174482243348,-0.010609174482243348
497,feature_497,-1.0,0.010343502752332902,-0.010343502752332902
638,feature_638,-1.0,0.010306040733552397,-0.010306040733552397
249,feature_249,1.0,0.010257723138244365,0.010257723138244365
375,feature_375,1.0,0.009591460764757778,0.009591460764757778
1034,feature_1034,-1.0,0.009577364941722568,-0.009577364941722568
740,feature_740,1.0,0.00955573646039739,0.00955573646039739
1029,feature_1029,-1.0,0.009494598147121435,-0.009494598147121435
53,feature_53,1.0,0.009473084340312915,0.009473084340312915
670,feature_670,1.0,0.009337895720918877,0.009337895720918877
1058,feature_1058,-1.0,0.009117075662063536,-0.009117075662063536
387,feature_387,1.0,0.008989200727675084,0.008989200727675084
1099,feature_1099,-1.0,0.008898209212627092,-0.008898209212627092
994,feature_994,-1.0,0.008403910953101333,-0.008403910953101333
719,feature_719,1.0,0.008160746222758258,0.008160746222758258
52,feature_52,-1.0,0.008156702222012533,-0.008156702222012533
1010,feature_1010,1.0,0.008110696139713677,0.008110696139713677
908,feature_908,-1.0,0.008003240728153517,-0.008003240728153517
1002,feature_1002,-1.0,0.007999999604769005,-0.007999999604769005
640,feature_640,1.0,0.007658573522573747,0.007658573522573747
381,feature_381,1.0,0.007561912728864006,0.007561912728864006
596,feature_596,-1.0,0.00756052965607131,-0.00756052965607131
612,feature_612,1.0,0.007398995184052881,0.007398995184052881
661,feature_661,-1.0,0.007316221272436725,-0.007316221272436725
614,feature_614,-1.0,0.007237048957284525,-0.007237048957284525
822,feature_822,1.0,0.007236992316347389,0.007236992316347389
116,feature_116,-1.0,0.00713587925949029,-0.00713587925949029
989,feature_989,1.0,0.006981489759205404,0.006981489759205404
1090,feature_1090,-1.0,0.006974949642331366,-0.006974949642331366
861,feature_861,1.0,0.006964766568857306,0.006964766568857306
1240,feature_1240,-1.0,0.006855877034426183,-0.006855877034426183
145,feature_145,1.0,0.006771673444736086,0.006771673444736086
786,feature_786,-1.0,0.006701475913800352,-0.006701475913800352
59,feature_59,1.0,0.006693613538600157,0.006693613538600157
532,feature_532,-1.0,0.006662253128918643,-0.006662253128918643
784,feature_784,1.0,0.006597461049066792,0.006597461049066792
1124,feature_1124,-1.0,0.0065566229497565146,-0.0065566229497565146
706,feature_706,1.0,0.006538731186710308,0.006538731186710308
768,feature_768,1.0,0.006499348612204274,0.006499348612204274
724,feature_724,-1.0,0.0064526306123794935,-0.0064526306123794935
563,feature_563,1.0,0.006219481815216911,0.006219481815216911
247,feature_247,-1.0,0.006137176385255046,-0.006137176385255046
232,feature_232,-1.0,0.006089893968902957,-0.006089893968902957
516,feature_516,1.0,0.006056752542109749,0.006056752542109749
489,feature_489,-1.0,0.006026917638600612,-0.006026917638600612
315,feature_315,-1.0,0.005991490311540231,-0.005991490311540231
970,feature_970,-1.0,0.005984494764115934,-0.005984494764115934
698,feature_698,-1.0,0.005920593535082493,-0.005920593535082493
35,feature_35,-1.0,0.005884819010645787,-0.005884819010645787
857,feature_857,-1.0,0.005791778987799012,-0.005791778987799012
619,feature_619,-1.0,0.005785058063862637,-0.005785058063862637
275,feature_275,1.0,0.005747021227954411,0.005747021227954411
56,feature_56,1.0,0.005735565386264458,0.005735565386264458
1228,feature_1228,-1.0,0.005731476394026284,-0.005731476394026284
1219,feature_1219,1.0,0.005730119186154431,0.005730119186154431
947,feature_947,1.0,0.005608365244756021,0.005608365244756021
522,feature_522,1.0,0.005567161159044714,0.005567161159044714
1063,feature_1063,-1.0,0.00552988595739403,-0.00552988595739403
593,feature_593,-1.0,0.005395973651557822,-0.005395973651557822
1139,feature_1139,-1.0,0.0053205497508215195,-0.0053205497508215195
407,feature_407,-1.0,0.005295862791221106,-0.005295862791221106
186,feature_186,1.0,0.005210843857137741,0.005210843857137741
694,feature_694,1.0,0.005143090856025689,0.005143090856025689
696,feature_696,-1.0,0.005142354103702662,-0.005142354103702662
559,feature_559,-1.0,0.005132479964955691,-0.005132479964955691
17,V,1.0,0.005055831431729975,0.005055831431729975
1226,feature_1226,-1.0,0.005001053906085047,-0.005001053906085047
377,feature_377,1.0,0.0049571085927544185,0.0049571085927544185
16,T,-1.0,0.004897905153560722,-0.004897905153560722
690,feature_690,-1.0,0.004873004545435734,-0.004873004545435734
329,feature_329,-1.0,0.004858089568946556,-0.004858089568946556
1204,feature_1204,1.0,0.004847928415690033,0.004847928415690033
554,feature_554,1.0,0.0048465552110374364,0.0048465552110374364
800,feature_800,-1.0,0.004806452728862803,-0.004806452728862803
907,feature_907,1.0,0.0045835450039066195,0.0045835450039066195
33,AROM,-1.0,0.004449229374488388,-0.004449229374488388
117,feature_117,1.0,0.004408260528161278,0.004408260528161278
518,feature_518,-1.0,0.004304011597774448,-0.004304011597774448
38,feature_38,1.0,0.004284821381021676,0.004284821381021676
1066,feature_1066,1.0,0.0042784117074342876,0.0042784117074342876
521,feature_521,1.0,0.004260188053092718,0.004260188053092718
197,feature_197,1.0,0.004249718927396288,0.004249718927396288
1146,feature_1146,-1.0,0.004226856092674356,-0.004226856092674356
172,feature_172,1.0,0.004192866076316579,0.004192866076316579
1270,feature_1270,1.0,0.004102436756591711,0.004102436756591711
1141,feature_1141,-1.0,0.004096694972273381,-0.004096694972273381
345,feature_345,1.0,0.004046467139814846,0.004046467139814846
147,feature_147,1.0,0.004031952809101718,0.004031952809101718
1161,feature_1161,1.0,0.00399293011745792,0.00399293011745792
827,feature_827,1.0,0.003986019144799279,0.003986019144799279
624,feature_624,1.0,0.003985515629928545,0.003985515629928545
488,feature_488,-1.0,0.003940345542188052,-0.003940345542188052
962,feature_962,-1.0,0.003892404396358717,-0.003892404396358717
588,feature_588,-1.0,0.0038678432064228737,-0.0038678432064228737
598,feature_598,-1.0,0.0038648298502331068,-0.0038648298502331068
1082,feature_1082,1.0,0.003807544250841026,0.003807544250841026
1000,feature_1000,-1.0,0.003799915025701358,-0.003799915025701358
105,feature_105,1.0,0.003766686760265373,0.003766686760265373
1126,feature_1126,-1.0,0.0037546811759222023,-0.0037546811759222023
204,feature_204,-1.0,0.0037105211872975937,-0.0037105211872975937
1199,feature_1199,1.0,0.003701313046502661,0.003701313046502661
604,feature_604,1.0,0.0036747814513472814,0.0036747814513472814
301,feature_301,-1.0,0.003656914719544263,-0.003656914719544263
642,feature_642,1.0,0.003605641861140635,0.003605641861140635
1047,feature_1047,1.0,0.0035759612929840054,0.0035759612929840054
165,feature_165,1.0,0.003575574031788491,0.003575574031788491
838,feature_838,-1.0,0.0035714185846342584,-0.0035714185846342584
490,feature_490,1.0,0.003560720479681343,0.003560720479681343
565,feature_565,-1.0,0.0035246612701603326,-0.0035246612701603326
515,feature_515,1.0,0.0035131630173553434,0.0035131630173553434
780,feature_780,1.0,0.003488299618613463,0.003488299618613463
449,feature_449,1.0,0.0034662900613417038,0.0034662900613417038
825,feature_825,-1.0,0.0034645520841273683,-0.0034645520841273683
869,feature_869,-1.0,0.0034556664398546727,-0.0034556664398546727
346,feature_346,1.0,0.003442161648048836,0.003442161648048836
