Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.74484827099506,0.7416788672419294,0.7480176747481906,0.6039638830901936,0.5993381625376438,0.6085896036427433,0.7939563426070613,0.7923264629130085,0.7955862223011141,0.6869204227566068,0.6793384680960112,0.6945023774172024,0.5390029325513197,0.5326862039207672,0.5453196611818723
