Accuracy,Precision,Recall,F1,ROC_AUC,run
0.9613003095975232,0.935064935064935,0.782608695652174,0.8520710059171598,0.9698830638832208,1
0.9659442724458205,0.9487179487179487,0.8043478260869565,0.8705882352941177,0.9755729084916025,2
0.9628482972136223,0.9473684210526315,0.782608695652174,0.8571428571428571,0.9627609480458327,3
0.9659442724458205,0.9605263157894737,0.7934782608695652,0.8690476190476191,0.9681172500392403,4
0.955108359133127,0.8987341772151899,0.7717391304347826,0.8304093567251462,0.9700007848061529,5
0.9613003095975232,0.935064935064935,0.782608695652174,0.8520710059171598,0.9694514204991367,6
0.9659442724458205,0.9605263157894737,0.7934782608695652,0.8690476190476191,0.973473552032648,7
0.955108359133127,0.8987341772151899,0.7717391304347826,0.8304093567251462,0.9774956835661591,8
0.9674922600619195,0.961038961038961,0.8043478260869565,0.8757396449704142,0.9752001255689844,9
0.9628482972136223,0.9473684210526315,0.782608695652174,0.8571428571428571,0.9707659708052111,10
