Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.9623839009287926,0.959249629283444,0.9655181725741411,0.8563669557930096,0.8449689042475553,0.8677650073384638,0.9712721707738188,0.968190547580418,0.9743537939672196,0.9393144608001369,0.92258939287888,0.9560395287213939,0.7869565217391304,0.7785979829592705,0.7953150605189904
