Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.963312693498452,0.9592339458782095,0.9673914411186946,0.8627488567211102,0.8474979666453146,0.8779997467969058,0.9674050384555015,0.9639669954689123,0.9708430814420907,0.923762667443366,0.9035831812270467,0.9439421536596853,0.8097826086956521,0.79173230300114,0.8278329143901643
