Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.807942238267148,0.7994377799046781,0.8164466966296178,0.7220190079180135,0.707170235735122,0.736867780100905,0.8791638418079095,0.8718777941958283,0.8864498894199907,0.7559680948289678,0.7416152997862409,0.7703208898716947,0.6920000000000001,0.666584966580437,0.7174150334195631
