Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.968750968754896,0.968750968754896
31,ASA,-1.0,0.3757836176765262,-0.3757836176765262
17,V,1.0,0.32434082839861716,0.32434082839861716
33,AROM,1.0,0.2716440448600454,0.2716440448600454
12,P,-1.0,0.17358748331434695,-0.17358748331434695
7,I,1.0,0.15932912491344597,0.15932912491344597
13,Q,1.0,0.1459906742440306,0.1459906742440306
0,A,-1.0,0.1258719795775062,-0.1258719795775062
11,N,1.0,0.09947139862375179,0.09947139862375179
15,S,-1.0,0.0635981347654433,-0.0635981347654433
5,G,-1.0,0.05838279327248463,-0.05838279327248463
3,E,1.0,0.04568269604227742,0.04568269604227742
6,H,1.0,0.030522582880050875,0.030522582880050875
1,C,1.0,0.02503950172468957,0.02503950172468957
22,SS3_C,-1.0,0.024838808719330325,-0.024838808719330325
19,Y,-1.0,0.019969977525695744,-0.019969977525695744
30,SS8_-,1.0,0.01871779994644607,0.01871779994644607
2,D,-1.0,0.017166710245430473,-0.017166710245430473
8,K,1.0,0.016017051363676323,0.016017051363676323
23,SS8_H,-1.0,0.014128808568402233,-0.014128808568402233
16,T,1.0,0.013742154814786084,0.013742154814786084
9,L,-1.0,0.007583632096481178,-0.007583632096481178
4,F,-1.0,0.006924295682144055,-0.006924295682144055
18,W,1.0,0.0025314123156315,0.0025314123156315
20,SS3_H,-1.0,0.001814054203874649,-0.001814054203874649
10,M,0.0,0.0,0.0
14,R,0.0,0.0,0.0
25,SS8_G,0.0,0.0,0.0
21,SS3_E,0.0,0.0,0.0
24,SS8_E,0.0,0.0,0.0
29,SS8_S,0.0,0.0,0.0
28,SS8_T,0.0,0.0,0.0
27,SS8_B,0.0,0.0,0.0
26,SS8_I,0.0,0.0,0.0
