Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.8318436892607591,0.8318436892607591
325,feature_325,-1.0,0.3676740048386341,-0.3676740048386341
26,SS8_I,1.0,0.3116023425931559,0.3116023425931559
974,feature_974,-1.0,0.2584107015252884,-0.2584107015252884
157,feature_157,1.0,0.2443107673253065,0.2443107673253065
248,feature_248,-1.0,0.1902440999626004,-0.1902440999626004
102,feature_102,1.0,0.14511975283546316,0.14511975283546316
22,SS3_C,-1.0,0.12420148111952425,-0.12420148111952425
198,feature_198,-1.0,0.10519395735863019,-0.10519395735863019
220,feature_220,1.0,0.10374185603202418,0.10374185603202418
731,feature_731,1.0,0.09068050141032541,0.09068050141032541
538,feature_538,-1.0,0.0859134213797222,-0.0859134213797222
823,feature_823,1.0,0.0800352597241353,0.0800352597241353
833,feature_833,-1.0,0.07234630815535296,-0.07234630815535296
116,feature_116,1.0,0.0715598989463681,0.0715598989463681
491,feature_491,1.0,0.06907588979866576,0.06907588979866576
513,feature_513,-1.0,0.0678494967987584,-0.0678494967987584
501,feature_501,1.0,0.06576443306175564,0.06576443306175564
62,feature_62,-1.0,0.05845643610599485,-0.05845643610599485
310,feature_310,1.0,0.05395708391410446,0.05395708391410446
657,feature_657,-1.0,0.05312166158858412,-0.05312166158858412
703,feature_703,1.0,0.05260197726140175,0.05260197726140175
67,feature_67,1.0,0.04949488035153438,0.04949488035153438
71,feature_71,-1.0,0.045827975577335034,-0.045827975577335034
320,feature_320,-1.0,0.04162059732977752,-0.04162059732977752
544,feature_544,1.0,0.037375337889634,0.037375337889634
12,P,1.0,0.036884302472190926,0.036884302472190926
532,feature_532,1.0,0.03679721800480111,0.03679721800480111
685,feature_685,-1.0,0.03626314982677602,-0.03626314982677602
278,feature_278,1.0,0.035809471199196884,0.035809471199196884
75,feature_75,1.0,0.03390658015296984,0.03390658015296984
795,feature_795,1.0,0.029492961220897423,0.029492961220897423
54,feature_54,1.0,0.02523284497125348,0.02523284497125348
763,feature_763,1.0,0.024562663157215562,0.024562663157215562
766,feature_766,1.0,0.02444131758888372,0.02444131758888372
350,feature_350,-1.0,0.02396921164122985,-0.02396921164122985
271,feature_271,-1.0,0.023094159358257472,-0.023094159358257472
713,feature_713,-1.0,0.022643016952192917,-0.022643016952192917
969,feature_969,-1.0,0.02201917249011318,-0.02201917249011318
328,feature_328,1.0,0.021692172843362285,0.021692172843362285
161,feature_161,-1.0,0.02126350672106508,-0.02126350672106508
756,feature_756,1.0,0.02119659619894566,0.02119659619894566
885,feature_885,-1.0,0.021044189661498507,-0.021044189661498507
853,feature_853,1.0,0.02072089974157857,0.02072089974157857
761,feature_761,1.0,0.020209916591251466,0.020209916591251466
187,feature_187,-1.0,0.019177444188165353,-0.019177444188165353
606,feature_606,-1.0,0.018971115290404544,-0.018971115290404544
438,feature_438,-1.0,0.018753765080739216,-0.018753765080739216
880,feature_880,-1.0,0.018594945494498662,-0.018594945494498662
354,feature_354,-1.0,0.017583162206304938,-0.017583162206304938
317,feature_317,-1.0,0.017248779059312457,-0.017248779059312457
760,feature_760,-1.0,0.017044979200376897,-0.017044979200376897
882,feature_882,-1.0,0.01645731596485178,-0.01645731596485178
752,feature_752,1.0,0.016379888157487737,0.016379888157487737
968,feature_968,-1.0,0.01620261457410738,-0.01620261457410738
86,feature_86,1.0,0.015851046636665228,0.015851046636665228
1013,feature_1013,-1.0,0.015420111950087929,-0.015420111950087929
309,feature_309,-1.0,0.01541365881792507,-0.01541365881792507
273,feature_273,-1.0,0.015112891277485257,-0.015112891277485257
460,feature_460,-1.0,0.015063865043146248,-0.015063865043146248
171,feature_171,1.0,0.014387826408684542,0.014387826408684542
446,feature_446,1.0,0.014375401004995306,0.014375401004995306
396,feature_396,1.0,0.013944157967972264,0.013944157967972264
877,feature_877,-1.0,0.013940308357748494,-0.013940308357748494
897,feature_897,-1.0,0.013549107678235082,-0.013549107678235082
867,feature_867,1.0,0.013522561487057052,0.013522561487057052
884,feature_884,1.0,0.013328867810202594,0.013328867810202594
470,feature_470,1.0,0.012939596918382515,0.012939596918382515
844,feature_844,1.0,0.012685223936058516,0.012685223936058516
745,feature_745,-1.0,0.012266290569223029,-0.012266290569223029
282,feature_282,1.0,0.011843932331275663,0.011843932331275663
114,feature_114,-1.0,0.011755213418403842,-0.011755213418403842
676,feature_676,-1.0,0.011738473423500196,-0.011738473423500196
661,feature_661,-1.0,0.011232426132494897,-0.011232426132494897
769,feature_769,1.0,0.011144386275411474,0.011144386275411474
932,feature_932,1.0,0.010960388810780361,0.010960388810780361
720,feature_720,-1.0,0.01076832304971496,-0.01076832304971496
589,feature_589,1.0,0.010531785167929495,0.010531785167929495
68,feature_68,-1.0,0.010509941160586315,-0.010509941160586315
876,feature_876,1.0,0.01043774298513102,0.01043774298513102
986,feature_986,-1.0,0.010209001493003697,-0.010209001493003697
247,feature_247,-1.0,0.01015962985478278,-0.01015962985478278
139,feature_139,-1.0,0.010045177787040583,-0.010045177787040583
24,SS8_E,-1.0,0.009748305872978981,-0.009748305872978981
21,SS3_E,-1.0,0.009733121931250414,-0.009733121931250414
774,feature_774,1.0,0.00963270502839158,0.00963270502839158
911,feature_911,1.0,0.009537075316285915,0.009537075316285915
514,feature_514,-1.0,0.00945916440053387,-0.00945916440053387
787,feature_787,1.0,0.009415594360490543,0.009415594360490543
266,feature_266,1.0,0.009133073938924494,0.009133073938924494
475,feature_475,1.0,0.009072990922784048,0.009072990922784048
330,feature_330,-1.0,0.009048000837643165,-0.009048000837643165
486,feature_486,1.0,0.008933826503933968,0.008933826503933968
255,feature_255,1.0,0.008797643010977626,0.008797643010977626
562,feature_562,-1.0,0.008543166927086517,-0.008543166927086517
13,Q,-1.0,0.008402117855409551,-0.008402117855409551
545,feature_545,-1.0,0.008299234549085745,-0.008299234549085745
581,feature_581,-1.0,0.008247993562504469,-0.008247993562504469
775,feature_775,1.0,0.008139426077303313,0.008139426077303313
742,feature_742,-1.0,0.008040249998728712,-0.008040249998728712
972,feature_972,-1.0,0.008028093763513999,-0.008028093763513999
312,feature_312,-1.0,0.00797883905213535,-0.00797883905213535
568,feature_568,1.0,0.00793693071141557,0.00793693071141557
621,feature_621,-1.0,0.007930955204396113,-0.007930955204396113
228,feature_228,1.0,0.007610084005753739,0.007610084005753739
246,feature_246,1.0,0.007599818711479397,0.007599818711479397
265,feature_265,-1.0,0.00758899987692562,-0.00758899987692562
809,feature_809,1.0,0.007545739614517482,0.007545739614517482
495,feature_495,1.0,0.007447758634155326,0.007447758634155326
106,feature_106,-1.0,0.007191886287659856,-0.007191886287659856
649,feature_649,1.0,0.007098362602480987,0.007098362602480987
123,feature_123,1.0,0.007030935910587233,0.007030935910587233
913,feature_913,-1.0,0.006900081182000502,-0.006900081182000502
414,feature_414,1.0,0.0068897579843662194,0.0068897579843662194
494,feature_494,-1.0,0.006783742451326349,-0.006783742451326349
383,feature_383,-1.0,0.006713190424317038,-0.006713190424317038
37,feature_37,-1.0,0.006652325634786604,-0.006652325634786604
873,feature_873,1.0,0.006646945324704409,0.006646945324704409
38,feature_38,1.0,0.006597046477131506,0.006597046477131506
23,SS8_H,1.0,0.006526791365400785,0.006526791365400785
93,feature_93,1.0,0.006353473412064217,0.006353473412064217
616,feature_616,1.0,0.006309215668231924,0.006309215668231924
689,feature_689,-1.0,0.006294419307792753,-0.006294419307792753
389,feature_389,1.0,0.006265406231916564,0.006265406231916564
596,feature_596,-1.0,0.006211688283352846,-0.006211688283352846
51,feature_51,-1.0,0.006137546338710495,-0.006137546338710495
356,feature_356,1.0,0.006113018285786304,0.006113018285786304
818,feature_818,-1.0,0.006082522409512848,-0.006082522409512848
866,feature_866,-1.0,0.006038102614783409,-0.006038102614783409
960,feature_960,-1.0,0.0060116310542301194,-0.0060116310542301194
643,feature_643,-1.0,0.005890122380023026,-0.005890122380023026
391,feature_391,-1.0,0.005830336094612289,-0.005830336094612289
933,feature_933,1.0,0.005732877236725503,0.005732877236725503
2,D,-1.0,0.0056459827181154255,-0.0056459827181154255
707,feature_707,1.0,0.005636461048722067,0.005636461048722067
437,feature_437,-1.0,0.0055594337462425815,-0.0055594337462425815
225,feature_225,-1.0,0.005529154920169833,-0.005529154920169833
750,feature_750,-1.0,0.005441410406192733,-0.005441410406192733
889,feature_889,-1.0,0.005391307807064769,-0.005391307807064769
11,N,-1.0,0.005373541292436111,-0.005373541292436111
85,feature_85,-1.0,0.005121850343419383,-0.005121850343419383
344,feature_344,1.0,0.005110818771061046,0.005110818771061046
174,feature_174,-1.0,0.0049974500570823715,-0.0049974500570823715
360,feature_360,1.0,0.0049519551572256935,0.0049519551572256935
636,feature_636,1.0,0.0049495124390654,0.0049495124390654
1020,feature_1020,1.0,0.0049477326883876635,0.0049477326883876635
804,feature_804,1.0,0.0049280239016238365,0.0049280239016238365
163,feature_163,1.0,0.004925079512749683,0.004925079512749683
943,feature_943,1.0,0.004875249348067291,0.004875249348067291
805,feature_805,1.0,0.004844754792045669,0.004844754792045669
301,feature_301,1.0,0.004816893211890057,0.004816893211890057
999,feature_999,-1.0,0.004684931505813865,-0.004684931505813865
812,feature_812,1.0,0.004673728898168846,0.004673728898168846
349,feature_349,1.0,0.004552417868008224,0.004552417868008224
164,feature_164,1.0,0.004525604383807099,0.004525604383807099
862,feature_862,1.0,0.004515878784540158,0.004515878784540158
209,feature_209,-1.0,0.004506731860714745,-0.004506731860714745
290,feature_290,-1.0,0.004487612954224629,-0.004487612954224629
546,feature_546,1.0,0.004440057243669311,0.004440057243669311
942,feature_942,1.0,0.004435042432174416,0.004435042432174416
424,feature_424,-1.0,0.004422402342729001,-0.004422402342729001
1017,feature_1017,1.0,0.004335208994749168,0.004335208994749168
276,feature_276,1.0,0.004270637040723798,0.004270637040723798
549,feature_549,-1.0,0.004241987623458433,-0.004241987623458433
96,feature_96,1.0,0.004210620202126515,0.004210620202126515
167,feature_167,-1.0,0.004161570740152311,-0.004161570740152311
189,feature_189,-1.0,0.00413029675830469,-0.00413029675830469
922,feature_922,-1.0,0.004107041557620948,-0.004107041557620948
551,feature_551,-1.0,0.004023803443514576,-0.004023803443514576
1014,feature_1014,1.0,0.004018097775814658,0.004018097775814658
319,feature_319,1.0,0.003964941639428565,0.003964941639428565
425,feature_425,1.0,0.00392677825727321,0.00392677825727321
263,feature_263,-1.0,0.003916934838242598,-0.003916934838242598
739,feature_739,1.0,0.003841823092342732,0.003841823092342732
124,feature_124,-1.0,0.0037952095319812094,-0.0037952095319812094
820,feature_820,1.0,0.0037733405503308456,0.0037733405503308456
440,feature_440,-1.0,0.003655368423103154,-0.003655368423103154
565,feature_565,1.0,0.0036473566152527793,0.0036473566152527793
625,feature_625,-1.0,0.0036189867079580566,-0.0036189867079580566
698,feature_698,1.0,0.0036173589933727714,0.0036173589933727714
100,feature_100,-1.0,0.0036144147968114972,-0.0036144147968114972
754,feature_754,-1.0,0.0036112632268301835,-0.0036112632268301835
181,feature_181,-1.0,0.003551519501588346,-0.003551519501588346
283,feature_283,-1.0,0.003343875316743892,-0.003343875316743892
724,feature_724,-1.0,0.00324898556654667,-0.00324898556654667
435,feature_435,-1.0,0.0032072616464808353,-0.0032072616464808353
803,feature_803,-1.0,0.003186289063544948,-0.003186289063544948
59,feature_59,1.0,0.0031862598315293288,0.0031862598315293288
442,feature_442,-1.0,0.003080257855971937,-0.003080257855971937
450,feature_450,-1.0,0.0030736915062079435,-0.0030736915062079435
982,feature_982,1.0,0.003053618000662402,0.003053618000662402
342,feature_342,1.0,0.0030078318490174886,0.0030078318490174886
656,feature_656,-1.0,0.0029916532103972803,-0.0029916532103972803
368,feature_368,-1.0,0.002985095018734603,-0.002985095018734603
126,feature_126,-1.0,0.00297953418223548,-0.00297953418223548
408,feature_408,-1.0,0.002957263262727861,-0.002957263262727861
