Accuracy_mean,Accuracy_ci_low,Accuracy_ci_high,F1_mean,F1_ci_low,F1_ci_high,ROC_AUC_mean,ROC_AUC_ci_low,ROC_AUC_ci_high,Precision_mean,Precision_ci_low,Precision_ci_high,Recall_mean,Recall_ci_low,Recall_ci_high
0.9792569659442723,0.9777621389723059,0.9807517929162386,0.9225242982547724,0.9168104840141056,0.9282381124954393,0.9926659865013342,0.9911032119607605,0.9942287610419079,0.985318091916452,0.9773064870525253,0.9933296967803787,0.8673913043478262,0.8585637035205732,0.8762189051750792
