Index,Feature,CorrSign,MeanAbsSHAP,DirectionalEffect
32,GRAVY,1.0,0.8734878056100437,0.8734878056100437
22,SS3_C,-1.0,0.3874612316697562,-0.3874612316697562
26,SS8_I,1.0,0.38102459915287484,0.38102459915287484
157,feature_157,1.0,0.2217877450884747,0.2217877450884747
538,feature_538,-1.0,0.21378777286656234,-0.21378777286656234
325,feature_325,-1.0,0.21063516492967352,-0.21063516492967352
278,feature_278,1.0,0.15414884461011996,0.15414884461011996
460,feature_460,-1.0,0.10987014444808935,-0.10987014444808935
424,feature_424,-1.0,0.10019295801109938,-0.10019295801109938
198,feature_198,-1.0,0.09461237634252354,-0.09461237634252354
116,feature_116,1.0,0.09122149219281489,0.09122149219281489
248,feature_248,-1.0,0.0888445948901601,-0.0888445948901601
974,feature_974,-1.0,0.07793445471044264,-0.07793445471044264
752,feature_752,1.0,0.07394436608178076,0.07394436608178076
102,feature_102,1.0,0.06714713297406523,0.06714713297406523
494,feature_494,-1.0,0.06305531476445407,-0.06305531476445407
309,feature_309,-1.0,0.06295635682217429,-0.06295635682217429
725,feature_725,-1.0,0.057147831587518516,-0.057147831587518516
544,feature_544,1.0,0.05638012011965595,0.05638012011965595
819,feature_819,1.0,0.055058370243585314,0.055058370243585314
944,feature_944,1.0,0.0463220572878705,0.0463220572878705
171,feature_171,1.0,0.042383819916563883,0.042383819916563883
933,feature_933,1.0,0.040756807073168096,0.040756807073168096
12,P,1.0,0.0391003453400226,0.0391003453400226
310,feature_310,1.0,0.03830194006487855,0.03830194006487855
606,feature_606,-1.0,0.03650318279003769,-0.03650318279003769
75,feature_75,1.0,0.035572172630724146,0.035572172630724146
71,feature_71,-1.0,0.03374787520749115,-0.03374787520749115
62,feature_62,-1.0,0.03351583117188334,-0.03351583117188334
355,feature_355,-1.0,0.03277140837853467,-0.03277140837853467
766,feature_766,1.0,0.032097787867194257,0.032097787867194257
228,feature_228,1.0,0.02996347926726519,0.02996347926726519
320,feature_320,-1.0,0.029497495276710622,-0.029497495276710622
350,feature_350,-1.0,0.02399649850221978,-0.02399649850221978
713,feature_713,-1.0,0.02390115956399254,-0.02390115956399254
552,feature_552,-1.0,0.023404418839899247,-0.023404418839899247
818,feature_818,-1.0,0.023392644662749203,-0.023392644662749203
356,feature_356,1.0,0.022197549571117286,0.022197549571117286
632,feature_632,-1.0,0.022012433683427864,-0.022012433683427864
501,feature_501,1.0,0.021869057502617015,0.021869057502617015
915,feature_915,1.0,0.021824463842432782,0.021824463842432782
446,feature_446,1.0,0.021664460640606148,0.021664460640606148
67,feature_67,1.0,0.021293883058779783,0.021293883058779783
901,feature_901,-1.0,0.021060851482703084,-0.021060851482703084
795,feature_795,1.0,0.020352652270221868,0.020352652270221868
328,feature_328,1.0,0.019882418090751634,0.019882418090751634
847,feature_847,1.0,0.017847860846475484,0.017847860846475484
33,AROM,1.0,0.017664708167213595,0.017664708167213595
122,feature_122,-1.0,0.017193533516228376,-0.017193533516228376
24,SS8_E,-1.0,0.01670541965750316,-0.01670541965750316
753,feature_753,1.0,0.016221924736449025,0.016221924736449025
81,feature_81,1.0,0.016207954528854932,0.016207954528854932
84,feature_84,-1.0,0.015906695097060535,-0.015906695097060535
657,feature_657,-1.0,0.015889763344842305,-0.015889763344842305
798,feature_798,1.0,0.014888189987031362,0.014888189987031362
459,feature_459,1.0,0.014716743492615474,0.014716743492615474
450,feature_450,-1.0,0.014486093657869629,-0.014486093657869629
852,feature_852,-1.0,0.013925625307300607,-0.013925625307300607
468,feature_468,1.0,0.013642296342914719,0.013642296342914719
317,feature_317,-1.0,0.01327593278316891,-0.01327593278316891
53,feature_53,-1.0,0.0131017486321376,-0.0131017486321376
838,feature_838,-1.0,0.013077325160554357,-0.013077325160554357
884,feature_884,1.0,0.012331134599990778,0.012331134599990778
541,feature_541,1.0,0.012195257276624571,0.012195257276624571
513,feature_513,-1.0,0.012062626597189801,-0.012062626597189801
616,feature_616,1.0,0.011781683557482162,0.011781683557482162
689,feature_689,-1.0,0.01147204652970742,-0.01147204652970742
774,feature_774,1.0,0.011384820740577986,0.011384820740577986
265,feature_265,-1.0,0.01132667283882419,-0.01132667283882419
408,feature_408,-1.0,0.011201080165637237,-0.011201080165637237
565,feature_565,1.0,0.011135635625199801,0.011135635625199801
396,feature_396,1.0,0.010885051870018893,0.010885051870018893
180,feature_180,1.0,0.01076064449281475,0.01076064449281475
465,feature_465,-1.0,0.010703830426282627,-0.010703830426282627
885,feature_885,-1.0,0.010675147872464022,-0.010675147872464022
814,feature_814,1.0,0.010577398156683336,0.010577398156683336
969,feature_969,-1.0,0.010491351252709705,-0.010491351252709705
86,feature_86,1.0,0.009849735424047055,0.009849735424047055
257,feature_257,-1.0,0.009712230141486854,-0.009712230141486854
354,feature_354,-1.0,0.009537888705633548,-0.009537888705633548
470,feature_470,1.0,0.009521277019469572,0.009521277019469572
889,feature_889,-1.0,0.009482425720274554,-0.009482425720274554
532,feature_532,1.0,0.009451801422376085,0.009451801422376085
942,feature_942,1.0,0.009416364632520026,0.009416364632520026
440,feature_440,1.0,0.009313672332062971,0.009313672332062971
592,feature_592,1.0,0.009184457351117389,0.009184457351117389
824,feature_824,1.0,0.008986307267239922,0.008986307267239922
536,feature_536,1.0,0.008961469066049645,0.008961469066049645
479,feature_479,-1.0,0.008858674278749264,-0.008858674278749264
361,feature_361,-1.0,0.008829284560505211,-0.008829284560505211
756,feature_756,1.0,0.008438168156768115,0.008438168156768115
716,feature_716,-1.0,0.008380950719667858,-0.008380950719667858
595,feature_595,1.0,0.00831688206140151,0.00831688206140151
167,feature_167,-1.0,0.008311650395534585,-0.008311650395534585
568,feature_568,1.0,0.008265522889836932,0.008265522889836932
425,feature_425,1.0,0.008125340485446985,0.008125340485446985
760,feature_760,-1.0,0.008063773866261607,-0.008063773866261607
676,feature_676,-1.0,0.008045418577289557,-0.008045418577289557
780,feature_780,-1.0,0.007975092549162238,-0.007975092549162238
497,feature_497,1.0,0.00788756295753792,0.00788756295753792
300,feature_300,1.0,0.007884348674135185,0.007884348674135185
235,feature_235,-1.0,0.007882968753083915,-0.007882968753083915
581,feature_581,-1.0,0.007839676792242747,-0.007839676792242747
255,feature_255,1.0,0.007826973471396615,0.007826973471396615
859,feature_859,-1.0,0.007691130227636346,-0.007691130227636346
821,feature_821,1.0,0.007674823761564026,0.007674823761564026
805,feature_805,1.0,0.007650481996633865,0.007650481996633865
867,feature_867,1.0,0.007570452596546442,0.007570452596546442
83,feature_83,-1.0,0.007563621626042464,-0.007563621626042464
38,feature_38,1.0,0.007521550563910664,0.007521550563910664
745,feature_745,-1.0,0.0072706818264785655,-0.0072706818264785655
457,feature_457,1.0,0.007269333215893998,0.007269333215893998
266,feature_266,1.0,0.007208016984139964,0.007208016984139964
870,feature_870,-1.0,0.007187834842939953,-0.007187834842939953
853,feature_853,1.0,0.007165736238648843,0.007165736238648843
925,feature_925,-1.0,0.007127305565161822,-0.007127305565161822
697,feature_697,1.0,0.007105028619629841,0.007105028619629841
913,feature_913,-1.0,0.007028104161590322,-0.007028104161590322
498,feature_498,-1.0,0.006986577845439818,-0.006986577845439818
3,E,-1.0,0.006806519333902786,-0.006806519333902786
104,feature_104,1.0,0.006726539197086722,0.006726539197086722
453,feature_453,-1.0,0.006615442705710129,-0.006615442705710129
800,feature_800,-1.0,0.00659795919045461,-0.00659795919045461
383,feature_383,-1.0,0.006512220869378741,-0.006512220869378741
679,feature_679,-1.0,0.0064523492106367325,-0.0064523492106367325
729,feature_729,1.0,0.006374898183102183,0.006374898183102183
290,feature_290,-1.0,0.006300335642646356,-0.006300335642646356
503,feature_503,-1.0,0.006129732361700066,-0.006129732361700066
151,feature_151,-1.0,0.005947812948013662,-0.005947812948013662
622,feature_622,1.0,0.0058741733001063815,0.0058741733001063815
177,feature_177,-1.0,0.005777030034765092,-0.005777030034765092
220,feature_220,1.0,0.005769755579212255,0.005769755579212255
486,feature_486,1.0,0.005752757945723091,0.005752757945723091
244,feature_244,1.0,0.005718290370582859,0.005718290370582859
673,feature_673,-1.0,0.005710558487301613,-0.005710558487301613
333,feature_333,1.0,0.005694716460936423,0.005694716460936423
584,feature_584,-1.0,0.005522966998823684,-0.005522966998823684
323,feature_323,1.0,0.0055063209248922,0.0055063209248922
959,feature_959,-1.0,0.005487143640414534,-0.005487143640414534
389,feature_389,1.0,0.005426775024236236,0.005426775024236236
161,feature_161,-1.0,0.005414886946713283,-0.005414886946713283
707,feature_707,1.0,0.005273673245180973,0.005273673245180973
139,feature_139,-1.0,0.0052307473716436004,-0.0052307473716436004
194,feature_194,1.0,0.005192890406005254,0.005192890406005254
20,SS3_H,1.0,0.005153605821929137,0.005153605821929137
98,feature_98,1.0,0.005152460050217551,0.005152460050217551
399,feature_399,-1.0,0.005137079296983453,-0.005137079296983453
665,feature_665,-1.0,0.005121105435635968,-0.005121105435635968
1011,feature_1011,1.0,0.004913978194067021,0.004913978194067021
690,feature_690,-1.0,0.004873984808292543,-0.004873984808292543
391,feature_391,-1.0,0.004775195614854556,-0.004775195614854556
698,feature_698,1.0,0.004590305095869023,0.004590305095869023
68,feature_68,-1.0,0.004579041389256876,-0.004579041389256876
401,feature_401,1.0,0.004534648160025208,0.004534648160025208
173,feature_173,-1.0,0.004524340854760092,-0.004524340854760092
454,feature_454,1.0,0.004500894661018121,0.004500894661018121
703,feature_703,1.0,0.004468777875554636,0.004468777875554636
